CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
POL012001585;;POL;;;40.00;42.13;0.00;;17.37;15.21;<NO NAME GIVEN>;PL01585;DZI-86;;;Y;SPS2124;N;;;;;FX;;OTB, PTB;228.00;0.00;Metal;;1967-01-09;MFL;1966-01-01;2005-01-10;
POL012001586;;POL;;;40.00;42.18;0.00;;17.59;15.21;<NO NAME GIVEN>;PL01586;DZI-87;;;Y;SPS2174;N;;;;;FX;;OTB, PTB;228.00;0.00;Metal;;1971-07-29;MFL;1971-01-01;2005-01-10;
POL012001587;;POL;;;40.00;42.13;0.00;;17.59;15.21;<NO NAME GIVEN>;PL01587;DZI-88;;;Y;SPS2175;N;;;;;FX;;OTB, PTB;228.00;0.00;Metal;;1971-07-28;MFL;1971-01-01;2005-02-16;
POL012001588;261007060;POL;;;9.75;12.21;0.00;;11.73;10.68;No name;PL01588;DZI-93;Dziwnów;;Y;SPS2225;N;Y;Y;;;FX;;GNS, LLS, MIS;60.00;0.00;Metal;;1988-12-31;MFL;1988-01-01;;2025-07-17
POL012001884;;POL;;;17.34;0.00;0.00;;11.93;11.06;No name;PL01884;DZI-71;Dziwnów;;Y;SPS2551;N;N;N;;;FX;;GNS, PTB, OTB, LLS, FPN;147.00;0.00;Metal;;2004-03-16;MFL;2003-01-01;2025-04-03;
POL012001941;;POL;;;16.36;0.00;0.00;;11.67;8.86;;PL01941;KOŁ-147;;;Y;SPS2536;N;N;N;;;FX;;OTB, LLS, GNS, OTM, FPO, LLD;29.50;0.00;Metal;;2004-09-16;MFL;2004-01-01;2016-12-12;
POL012002140;;POL;;;10.62;0.00;0.00;;10.94;9.63;No name;PL02140;DZI-41;Dziwnów;;Y;SPS2786;N;N;N;;;FX;;GNS, LLS, LLD;66.20;0.00;Metal;;2009-10-12;MFL;2009-01-01;;
POL012002164;261026960;POL;;;17.03;0.00;0.00;;11.94;10.84;No name;PL02164;DZI-22;Dziwnów;;Y;SPG4018;N;N;Y;;;TT;;GNS, OTB, PTM, OTM, LLD, LLS;99.00;0.00;Metal;;2010-10-27;MFL;2009-01-01;;
POL012002191;261018880;POL;;;37.17;0.00;0.00;;14.95;13.85;No name;PL02191;DZI-10;Dziwnów;;Y;SPS2833;Y;Y;Y;;;TSW;;OTB, PTM, GNS, FYK, LLD, OTM;180.00;0.00;Metal;;2012-09-27;MFL;2009-01-01;;
POL012002222;;POL;;;3.77;0.00;0.00;;9.99;9.13;No name;PL02222;DZI-61;Dziwnów;;Y;SPS3037;N;N;N;;;FX;;GNS, FPO, MIS, LLS, LHM, FYK;45.60;0.00;Aluminium;;2013-02-01;MFL;2012-01-01;;
POL012002300;;POL;;;1.58;0.00;0.00;;5.48;4.90;No name;PL02300;DZI-38;Dziwnów;;Y;SPS3234;N;N;N;;;FX;;GNS, LLS, LLD, LHP, FPO;15.40;0.00;Fiber/Plastic;;2015-01-19;MFL;1995-01-01;;
POL012101589;;POL;;;5.22;0.00;0.00;;9.13;8.58;No name;PL01589;RWL-2;Rewal;;Y;SPS3242;N;N;N;;;FX;;GNS, FPO, LLS, LHP, FPN;21.30;0.00;Metal;;1980-03-12;MFL;1970-01-01;;
POL012101590;;POL;;;5.72;0.00;0.00;;9.19;8.72;No name;PL01590;RWL-4;Rewal;;Y;SPS3569;N;N;N;;;FX;;GNS, LLS, FPO, LHP;38.20;0.00;Aluminium;;2001-04-20;MFL;2001-01-01;;
POL012101591;;POL;;;3.65;0.00;0.00;;7.65;7.25;No name;PL01591;RWL-6;;;N;;N;N;N;;;FX;;GNS, LLS;38.20;0.00;Metal;;1983-02-22;MFL;1970-01-01;;
POL012101596;;POL;;;9.33;0.00;0.00;;11.00;10.42;<NO NAME GIVEN>;PL01596;RWL-7;;;N;;N;;;;;FX;;GNS, LLS;38.20;0.00;Metal;;1985-05-13;MFL;1985-01-01;2005-10-11;
POL012101627;;POL;;;5.28;0.00;0.00;;8.80;8.06;<NO NAME GIVEN>;PL01627;RWL-9;;;N;;N;;;;;FX;;GNS, LLS;22.40;0.00;Wood;;1989-01-01;MFL;1989-01-01;;2005-02-14
