CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
BGR001023437;;BGR;;;0.79;0.00;0.00;;5.70;0.00;ВН3437;3437;ВН3437;Varna;;N;;N;N;N;;;FX;;GNS, GND;3.38;0.00;Wood;;1984-01-01;MFL;1984-01-01;;2013-04-02
BGR001023439;;BGR;;;0.67;0.00;0.00;;5.95;0.00;ВН3439;3439;ВН3439;Varna;;N;;N;N;N;;;FX;;GNS, LHM;4.41;0.00;Wood;;1965-01-01;MFL;1965-01-01;;2021-04-26
BGR001023441;;BGR;;;1.69;0.00;0.00;;7.25;0.00;ВН3441;3441;ВН3441;Varna;;N;;N;N;N;;;FX;;GNS;22.07;0.00;Fiber/Plastic;;1994-08-04;MFL;1986-01-01;;2009-06-19
BGR001023448;;BGR;;;0.91;0.00;0.00;;6.40;0.00;ВН3448;3448;ВН3448;Varna;;N;;N;N;N;;;FX;;GNS, LHM;5.15;0.00;Wood;;1970-10-01;MFL;1961-01-01;;2024-03-14
BGR001023452;;BGR;;;1.52;0.00;0.00;;7.33;0.00;ВН3452;3452;ВН3452;Varna;;N;;N;N;N;;;FX;;GNS, GND;16.18;0.00;Wood;;1981-01-01;MFL;1981-01-01;;
BGR001023453;;BGR;;;4.71;0.00;0.00;;8.40;0.00;Вн 3453;3453;Вн 3453;Varna;;N;;N;N;N;;;FX;;LHM;33.10;0.00;Fiber/Plastic;;1985-08-27;MFL;1985-01-01;;
BGR001023456;;BGR;;;5.19;0.00;0.00;;9.00;0.00;ВН3456;3456;ВН3456;Varna;;N;;N;N;N;;;FX;;GNS, LLD;62.52;0.00;Fiber/Plastic;;1976-01-01;MFL;1976-01-01;2014-01-22;
BGR001023458;;BGR;;;0.91;0.00;0.00;;6.40;0.00;ВН3458;3458;ВН3458;Varna;;N;;N;N;N;;;FX;;SB;2.21;0.00;Wood;;1985-04-04;MFL;1978-01-01;;2013-09-18
BGR001023466;;BGR;;;0.50;0.00;0.00;;5.35;0.00;ВН3466;3466;ВН3466;Varna;;N;;N;N;N;;;FX;;LHM;0.00;0.00;Wood;;1970-10-01;MFL;1965-01-01;;
BGR001023470;;BGR;;;0.68;0.00;0.00;;5.30;0.00;ВН3470;3470;ВН3470;Varna;;N;;N;N;N;;;FX;;GNS, GND;5.88;0.00;Wood;;1984-01-01;MFL;1984-01-01;;2015-04-15
BGR001023473;;BGR;;;0.51;0.00;0.00;;5.50;0.00;ВН3473;3473;ВН3473;Varna;;N;;N;N;N;;;FX;;GNS;1.84;0.00;Wood;;1985-04-22;MFL;1977-01-01;;2009-06-19
BGR001023479;;BGR;;;2.24;0.00;0.00;;8.20;0.00;ВН3479;3479;ВН3479;Varna;;N;;N;N;N;;;FX;;LHM;29.42;0.00;Wood;;1980-01-01;MFL;1980-01-01;;2009-06-19
BGR001023480;207429000;BGR;;;39.80;0.00;0.00;;19.75;16.50;ПЕРЛА;3480;ВН3480;Varna;;Y;LZVE;Y;Y;Y;;;FX;;GNS, OTM;257.43;35.00;Wood;;2003-01-01;MFL;2003-01-01;;
BGR001023488;207259000;BGR;;;26.00;0.00;0.00;;18.10;13.30;СОЗОПОЛ;3488;Вн 3488;Varna;;Y;LZTV;N;N;Y;;;FX;;GND, GNS;73.55;14.00;Metal;;2001-06-22;MFL;2001-01-01;;2012-08-14
BGR001023493;;BGR;;;0.18;0.00;0.00;;2.90;0.00;ВН3493;3493;ВН3493;Varna;;N;;N;N;N;;;FX;;GNS, GND;0.00;0.00;Wood;;1987-04-10;MFL;1987-01-01;;2016-01-12
BGR001023501;;BGR;;;0.45;0.00;0.00;;5.00;0.00;ВН3501;3501;ВН3501;Varna;;N;;N;N;N;;;FX;;GNS, LHM;2.94;0.00;Wood;;1985-01-01;MFL;1985-01-01;;2021-03-15
BGR001023504;;BGR;;;0.53;0.00;0.00;;5.66;0.00;ВН3504;3504;ВН3504;Varna;;N;;N;N;N;;;FX;;GNS, GND;2.21;0.00;Wood;;1970-10-01;MFL;1970-01-01;;2022-03-16
BGR001023509;;BGR;;;0.70;0.00;0.00;;6.00;0.00;ВН3509;3509;ВН3509;Varna;;N;;N;N;N;;;FX;;LHM;7.36;0.00;Wood;;1973-01-01;MFL;1973-01-01;;2009-06-19
BGR001023514;;BGR;;;0.97;0.00;0.00;;6.40;0.00;ВН3514;3514;ВН3514;Varna;;N;;N;N;N;;;FX;;GNS, GND;8.83;0.00;Wood;;1974-01-01;MFL;1974-01-01;;2019-04-01
BGR001023515;;BGR;;;0.70;0.00;0.00;;5.95;0.00;ВН3515;3515;ВН3515;Varna;;N;;N;N;N;;;FX;;GNS, GND;4.41;0.00;Wood;;1973-01-01;MFL;1973-01-01;;2013-04-02
