CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
ROM000004305;;ROU;;;0.88;0.00;0.00;;7.10;0.00;297 TL;ROUP100297TL;ROUP100297TL;;;N;;N;N;N;;;FX;;FPO, GNS;14.71;0.00;Fiber/Plastic;;2010-01-18;MFL;2008-01-01;;2012-11-22
ROM000004313;;ROU;;;1.44;0.00;0.00;;7.04;0.00;329 TL;3 329 TL;3 329 TL;;;N;;N;N;N;;;FX;;GNS, NO;84.56;0.00;Fiber/Plastic;;2010-08-20;MFL;2008-01-01;;2014-07-08
ROM000004315;;ROU;;;1.26;0.00;0.00;;7.06;0.00;321 TL;ROUP100321TL;ROUP100321TL;;;N;;N;N;N;;;FX;;GNS, LLS;18.38;0.00;Fiber/Plastic;;2010-03-02;MFL;2008-01-01;;2012-09-11
ROM000004317;;ROU;;;1.26;0.00;0.00;;7.01;0.00;324 TL;3 324 TL;3 324 TL;;;N;;N;N;N;;;FX;;GNS, NO;103.00;0.00;Fiber/Plastic;;2010-09-03;MFL;2008-01-01;;2014-07-03
ROM000004319;;ROU;;;1.08;0.00;0.00;;6.10;0.00;3495;64726;3 3495 TL;Tulcea;;Y;;N;Y;Y;;;FX;;SB, FPN, LLS;44.16;0.00;Fiber/Plastic;;2010-02-03;MFL;2009-01-01;;
ROM000004321;;ROU;;;0.79;0.00;0.00;;6.90;0.00;FAN;64731;3 3481 CT;Constanta;;Y;;N;Y;Y;;;FX;;LLS, LHP, FPO;0.00;0.00;Fiber/Plastic;;2010-03-02;MFL;2008-01-01;;
ROM000004324;;ROU;;;1.23;0.00;0.00;;7.00;0.00;3299;64734;3 3299 TL;Tulcea;;Y;;N;Y;Y;;;FX;;GNS, LLS;58.82;0.00;Fiber/Plastic;;2010-03-22;MFL;2008-01-01;;
ROM000004332;;ROU;;;1.46;0.00;0.00;;7.13;0.00;317 TL;3 317 TL;3 317 TL;;;N;;N;N;N;;;FX;;GNS, NO;110.00;0.00;Fiber/Plastic;;2010-09-03;MFL;2008-01-01;;2014-08-18
ROM000004336;;ROU;;;3.74;0.00;0.00;;10.50;0.00;5308;64742;3 5308 CT;Constanta;;Y;;N;Y;Y;;;FX;;GNS, FPN;0.00;0.00;Fiber/Plastic;;2010-03-17;MFL;1994-01-01;;
ROM000004338;;ROU;;;1.19;0.00;0.00;;7.03;0.00;5330;64743;3 5330 CT;Constanta;;Y;;N;Y;Y;;;FX;;TBB, LLS;84.56;0.00;Fiber/Plastic;;2010-03-22;MFL;2008-01-01;;2019-09-16
ROM000004360;;ROU;;;1.36;0.00;0.00;;7.04;0.00;338 TL;3 338 TL;3 338 TL;;;N;;N;N;N;;;FX;;GNS, NO;110.00;0.00;Fiber/Plastic;;2010-05-20;MFL;2010-01-01;;2014-04-10
ROM000004362;;ROU;;;3.40;0.00;0.00;;10.80;0.00;169 CT;3 169 CT;3 169 CT;;;N;;N;N;N;;;FX;;GNS, LLS;103.00;0.00;Fiber/Plastic;;2010-04-07;MFL;2010-01-01;;2014-06-12
ROM000004367;;ROU;;;1.03;0.00;0.00;;6.80;0.00;3826;64754;3 3826 CT;Constanta;;Y;;N;Y;Y;;;FX;;GNS, LHP, LLS;4.41;0.00;Fiber/Plastic;;2010-06-11;MFL;2010-01-01;;2023-07-07
ROM000004375;;ROU;;;1.35;0.00;0.00;;7.83;0.00;359 TL;ROUP100359TL;ROUP100359TL;;;N;;N;N;N;;;FX;;GNS, GTR;18.38;0.00;Wood;;2010-07-20;MFL;2007-01-01;;2012-09-11
ROM000004376;;ROU;;;1.08;0.00;0.00;;4.80;0.00;184 CT;3 184 CT;3 184 CT;;;N;;N;N;N;;;FX;;GNS, NO;44.10;0.00;Fiber/Plastic;;2010-07-15;MFL;2007-01-01;;2013-05-14
ROM000004382;;ROU;;;0.93;0.00;0.00;;7.10;0.00;3450;64767;3 3450 CT;Constanta;;Y;;N;Y;Y;;;FX;;GNS, LHP, LLS;7.28;0.00;Fiber/Plastic;;2010-07-19;MFL;2008-01-01;;
ROM000004383;;ROU;;;0.80;0.00;0.00;;7.14;0.00;31 MG;ROUP100031MG;ROUP100031MG;;;N;;N;N;N;;;FX;;GNS, LHP;5.88;0.00;Wood;;2010-07-27;MFL;2002-01-01;;2015-03-12
ROM000004384;;ROU;;;1.04;0.00;0.00;;6.10;0.00;348 TL;3 348 TL;3 348 TL;;;N;;N;N;N;;;FX;;GNS, NO;36.76;0.00;Fiber/Plastic;;2010-07-27;MFL;2010-01-01;;2013-11-27
ROM000004392;;ROU;;;1.17;0.00;0.00;;5.98;0.00;343 TL;ROUP100343TL;ROUP100343TL;;;N;;N;N;N;;;FX;;GNS, LLS;84.64;0.00;Fiber/Plastic;;2010-07-29;MFL;2010-01-01;;2014-03-20
ROM000004393;;ROU;;;0.92;0.00;0.00;;6.46;0.00;3429;64781;3 3429 CT;Constanta;;Y;;N;Y;Y;;;FX;;GNS, LHP, LLS;0.00;0.00;Fiber/Plastic;;2010-08-05;MFL;2008-01-01;;
ROM000004410;;ROU;;;0.49;0.00;0.00;;4.90;0.00;3780;64784;3 3780 CT;Constanta;;Y;;N;Y;Y;;;FX;;MDV;0.00;0.00;Fiber/Plastic;;2010-09-03;MFL;2008-01-01;;
ROM000004414;;ROU;;;1.69;0.00;0.00;;7.33;0.00;373 TL;3 373 TL;3 373 TL;;;N;;N;N;N;;;FX;;GNS, LLS;110.29;0.00;Fiber/Plastic;;2010-09-06;MFL;2010-01-01;;2016-04-14
ROM000004417;;ROU;;;1.03;0.00;0.00;;6.10;0.00;183 CT;3 183 CT;3 183 CT;;;N;;N;N;N;;;FX;;GNS, NO;66.20;0.00;Fiber/Plastic;;2010-09-22;MFL;2010-01-01;;2014-04-23
ROM000004441;;ROU;;;2.87;0.00;0.00;;6.95;0.00;BARACUDA 2;3 202 CT;3 202 CT;;;N;;N;N;N;;;FX;;GNS, LLD;183.80;0.00;Fiber/Plastic;;2011-02-04;MFL;2010-01-01;;2015-03-09
