CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
HRV000015313;;HRV;;;1.75;0.00;0.00;;6.75;0.00;ML-109;ML-109;ML-109;United Kingdom;;N;;N;;;;;FX;;GNS, LLS;6.62;0.00;Wood;;2013-07-01;MFL;1979-01-01;;
HRV000015314;;HRV;;;1.00;0.00;0.00;;4.70;0.00;1200-BG;1200-BG;1200-BG;;;N;;N;;;;;FX;;LLS, LTL;3.30;0.00;Wood;;2013-07-01;MFL;2008-01-01;;
HRV000015316;;HRV;;;1.10;0.00;0.00;;6.00;0.00;PR-1144;PR-1144;PR-1144;;;N;;N;;;;;FX;;GNS, LLS;4.41;0.00;Wood;;2016-07-14;MFL;1966-01-01;;
HRV000015317;;HRV;;;1.47;0.00;0.00;;5.70;0.00;ZD-9120;ZD-9120;ZD-9120;;;N;;N;;;;;FX;;GNS, LLS;3.70;0.00;Fiber/Plastic;;2016-05-25;MFL;1970-01-01;;
HRV000015318;;HRV;;;1.37;0.00;0.00;;6.23;0.00;PR-1341;PR-1341;PR-1341;;;N;;N;;;;;FX;;GNS, LLS;6.60;0.00;Wood;;2013-07-01;MFL;1942-01-01;;2016-01-04
HRV000015322;;HRV;;;1.02;0.00;0.00;;5.20;0.00;PG-1518;PG-1518;PG-1518;;;N;;N;;;;;FX;;GNS, LLS;55.20;0.00;Fiber/Plastic;;2013-07-01;MFL;2004-01-01;;2017-03-09
HRV000015326;;HRV;;;1.35;0.00;0.00;;6.57;0.00;PR-10;PR-10;PR-10;;;N;;N;;;;;FX;;GNS, LLS;13.20;0.00;Wood;;2013-07-01;MFL;1963-01-01;;2017-03-09
HRV000015328;;HRV;;;1.00;0.00;0.00;;4.80;0.00;BŽ-287;BŽ-287;BŽ-287;;;N;;N;;;;;FX;;GNS, LLS;3.70;0.00;Wood;;2016-05-06;MFL;2001-01-01;;
HRV000015329;;HRV;;;1.71;0.00;0.00;;5.96;0.00;SD-655;SD-655;SD-655;United Kingdom;;N;;N;;;;;FX;;GNS, LLS;5.88;0.00;Wood;;2013-07-01;MFL;1976-01-01;;2016-01-04
HRV000015332;;HRV;;;1.44;0.00;0.00;;6.35;0.00;SL-174;SL-174;SL-174;Romania;;N;;N;;;;;FX;;GNS, LLS;7.35;0.00;Wood;;2013-07-01;MFL;1970-01-01;;2016-01-04
HRV000015334;;HRV;;;3.15;0.00;0.00;;9.00;0.00;301-PR;301-PR;301-PR;;;N;;N;;;;;FX;;GNS, FPO;16.10;0.00;Wood;;2013-07-01;MFL;1964-01-01;;
HRV000015336;;HRV;;;2.67;0.00;0.00;;6.63;0.00;IT-138;IT-138;IT-138;;;N;;N;;;;;FX;;GNS, LLS;5.90;0.00;Wood;;2013-07-01;MFL;1969-01-01;;2016-01-04
HRV000015338;;HRV;;;0.89;0.00;0.00;;5.15;0.00;SO-73;SO-73;SO-73;Slano;;N;;N;N;N;;;FX;;GNS, LLS;9.56;0.00;Wood;;2016-12-28;MFL;1963-01-01;;2025-02-19
