CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
BEL030191974;205239000;BEL;;;159.00;0.00;0.00;;30.70;26.76;SONJA;019;Z.19;Zeebrugge;;Y;OPAS;Y;Y;Y;7524627;;FX;;TBB, OTB;902.00;0.00;Metal;;1974-01-31;MFL;1974-01-01;2021-04-06;
BEL030192021;205096000;BEL;;;322.00;0.00;0.00;;34.50;31.82;BRIGITTE;019;Z.19;Zeebrugge;;Y;OPAS;Y;Y;Y;9898668;;FX;;TBB, OTB;958.00;0.00;Metal;;2021-07-02;MFL;2021-01-01;;
BEL030242021;205632000;BEL;;;80.00;0.00;0.00;;21.15;18.61;ELIA;24;Z.24;Zeebrugge;;Y;OPAX;Y;Y;Y;9938858;;FX;;TBB, DRB;202.00;0.00;Metal;;2021-06-09;MFL;2021-01-01;;
BEL030261963;;BEL;;;0.00;117.00;0.00;;27.75;25.23;DE PAREL;026;Z.26;;;Y;OPAZ;N;Y;N;;;FX;;OTB, NO;331.00;0.00;Metal;;1964-02-06;E13;1963-01-01;1993-12-31;
BEL030262022;205133000;BEL;;;384.00;0.00;0.00;;37.90;33.63;AVANTI;026;Z.26;Zeebrugge;;Y;OPAZ;Y;Y;Y;9913315;;FX;;TBB, NO;1200.00;0.00;Metal;;2021-12-17;MFL;2021-01-01;;
BEL030271974;;BEL;;;254.00;0.00;0.00;;37.02;32.74;FREE BIRD;027;Z.27;;;Y;OPBA;Y;Y;N;;;FX;;TBB, NO;684.00;0.00;Metal;;1974-12-06;4A1;1974-01-01;2001-11-23;
BEL030301972;;BEL;;;140.00;0.00;0.00;;30.70;26.90;EOS;030;Z.30;;;Y;OPBD;N;Y;N;;;FX;;TBB, NO;441.00;0.00;Metal;;1973-01-09;E10;1972-01-01;;1996-11-18
BEL030341988;205327000;BEL;;;68.00;0.00;0.00;;20.04;16.99;LADY FORTUNA;034;O.34;Oostende (Ostend);;Y;OPBH;Y;Y;Y;8586359;;FX;;TBB, OTB;218.00;0.00;Metal;;1988-11-28;MFL;1988-01-01;;2023-12-07
BEL030351997;205240000;BEL;;;384.00;0.00;0.00;;38.22;32.98;ORA ET LABORA;035;Z.35;Zeebrugge;;Y;OPBI;Y;Y;Y;9097068;;FX;;TBB, OTB;1200.00;0.00;Metal;;1997-09-08;MFL;1997-01-01;;
BEL030371986;;BEL;;;69.00;0.00;0.00;;24.55;21.31;ORCA;037;Z.37;;;Y;OPBK;N;Y;N;;;FX;;TBB, NO;220.00;0.00;Metal;;1986-08-19;C10;1986-01-01;;
