CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
ITA000016394;;ITA;;;0.00;0.34;0.00;;4.00;0.00;RINA;00TS00140;00TS00140;Trieste;;N;;N;;;;;FX;;LLS, GNS;2.20;0.00;Wood;;1978-02-07;4H4;1946-01-01;1997-09-04;
ITA000016395;;ITA;;;1.00;2.04;0.00;;6.17;6.07;SANTA CHIARA;00TS00142;00TS00142;Trieste;;N;;N;;;;;FX;;LLS, GNS;9.90;0.00;Wood;;1978-02-08;MFL;1971-01-01;;
ITA000016396;;ITA;;;0.00;1.80;0.00;;6.00;0.00;ANNA;00TS00154;00TS00154;Trieste;;N;;N;;;;;FX;;GNS, GND;7.30;0.00;Wood;;1978-03-30;C22;1960-01-01;;1994-09-16
ITA000016397;247031120;ITA;;;14.00;9.87;0.00;;13.15;12.18;NUOVO REBUS;00TS00156;00TS00156;Trieste;;Y;ILYQ;N;Y;Y;;;FX;;OTB, PS;204.30;0.00;Wood;;1978-05-03;MFL;1978-01-01;;
ITA000016398;;ITA;;;1.00;1.16;0.00;;5.67;0.00;NIKI;00TS00159;00TS00159;Trieste;;N;;N;;;;;FX;;LLS, GNS;18.40;0.00;;;1978-05-09;MFL;;;
ITA000016399;;ITA;;;10.00;9.33;0.00;;11.78;11.35;EVA;00TS00161;00TS00161;Trieste;;Y;I.Z.Z.R;N;;;;;FX;;PS, NO;84.50;0.00;Wood;;1978-05-27;MFL;1978-01-01;2011-05-25;
ITA000016400;;ITA;;;1.00;3.67;0.00;;7.18;6.83;CLAUDIO II;00TS00168;00TS00168;Trieste;;N;;N;;;;;FX;;GNS, NO;14.70;0.00;Wood;;1978-09-04;MFL;1961-01-01;;
ITA000016401;;ITA;;;0.83;0.88;0.00;;5.01;0.00;EOLO;00TS00176;00TS00176;Trieste;;N;;N;;;;;FX;;LLS, GNS;2.20;0.00;Wood;;1978-09-30;MFL;1978-01-01;;2003-03-24
ITA000016402;;ITA;;;0.00;1.88;0.00;;5.80;0.00;GABBIANO S.;00TS00185;00TS00185;Trieste;;N;;N;;;;;FX;;GNS, NO;14.70;0.00;Wood;;1978-10-19;C18;1970-01-01;;1995-06-12
ITA000016403;;ITA;;;1.00;2.66;0.00;;6.26;6.10;GEMI;00MN02617;00MN02617;Monfalcone;;Y;IKSQ2;N;N;N;;;FX;;LLS, GNS;18.40;0.00;Wood;;1979-01-02;MFL;1969-01-01;;
ITA000016404;;ITA;;;0.00;1.46;0.00;;5.40;0.00;GIANNI P.;00TS00196;00TS00196;Trieste;;N;;N;;;;;FX;;GNS, NO;6.60;0.00;Wood;;1979-01-19;C18;1961-01-01;;1994-03-07
ITA000016405;;ITA;;;1.00;2.29;0.00;;6.53;6.35;SIRENA G.;00TS00199;00TS00199;Trieste;;N;;N;;;;;FX;;GNS, NO;9.50;0.00;Wood;;1979-02-06;MFL;1971-01-01;;
ITA000016406;;ITA;;;2.00;3.48;0.00;;7.30;6.95;S. CATERINA II;00TS00203;00TS00203;Trieste;;N;;N;N;N;;;FX;;GNS, NO;25.00;0.00;Wood;;1979-02-24;MFL;1971-01-01;;
ITA000016407;;ITA;;;1.00;1.88;0.00;;5.80;5.70;GABRI II;00TS00204;00TS00204;Trieste;;N;;N;N;N;;;FX;;LLS, GNS;14.70;0.00;Wood;;1979-02-24;MFL;1966-01-01;;
ITA000016408;;ITA;;;1.00;2.59;0.00;;6.12;6.08;ANTONIO;00TS00206;00TS00206;Trieste;;N;;N;;;;;FX;;LLS, GNS;13.23;0.00;Wood;;1979-03-06;MFL;1967-01-01;;2015-11-04
ITA000016409;;ITA;;;3.00;4.15;0.00;;8.65;7.92;SILVIA Z.;00TS00207;00TS00207;Trieste;;N;;N;;;;;FX;;LLS, GNS;8.80;0.00;Wood;;1979-03-10;MFL;1964-01-01;;2004-07-27
ITA000016410;;ITA;;;0.00;0.56;0.00;;4.65;0.00;DANIELA R.;00TS00212;00TS00212;Trieste;;N;;N;;;;;FX;;LLS, GNS;3.60;0.00;Wood;;1975-06-12;C22;1948-01-01;;1993-01-20
ITA000016411;;ITA;;;1.00;1.04;0.00;;4.75;4.55;MANUELA II;00TS00215;00TS00215;Trieste;;N;;N;;;;;FX;;LLS, GNS;6.30;0.00;Wood;;1979-03-30;MFL;1966-01-01;;
ITA000016412;;ITA;;;0.00;2.69;0.00;;7.51;0.00;DIODORO;00TS00239;00TS00239;Trieste;;N;;N;;;;;FX;;LLS, GNS;40.40;0.00;Wood;;1979-08-09;4H4;1969-01-01;1997-03-10;
ITA000016413;;ITA;;;0.51;0.54;0.00;;4.75;0.00;ROBERTA;00TS00240;00TS00240;Trieste;;N;;N;;;;;FX;;LLS, GNS;2.90;0.00;Wood;;1979-08-11;MFL;1979-01-01;;2003-03-24
ITA000016415;;ITA;;;0.00;2.00;0.00;;5.50;0.00;FABIO II;00TS00246;00TS00246;Trieste;;N;;N;;;;;FX;;GNS, NO;6.20;0.00;Wood;;1964-08-31;C14;1964-01-01;;1992-11-03
ITA000016416;;ITA;;;2.00;4.13;0.00;;7.50;7.15;GABBIANO III;00TS00252;00TS00252;Trieste;;Y;IYBF;N;N;N;;;FX;;GNS, NO;53.70;0.00;Wood;;1979-10-19;MFL;1974-01-01;;
ITA000016417;;ITA;;;1.00;0.74;0.00;;6.10;5.80;LEONARD I;00TS00274;00TS00274;Trieste;;N;;N;;;;;FX;;LLS, GNS;13.20;0.00;Wood;;1957-04-13;MFL;1937-01-01;2011-07-12;
ITA000016418;;ITA;;;0.00;0.76;0.00;;4.72;0.00;TANIA;00TS00303;00TS00303;Trieste;;N;;N;;;;;FX;;GNS, LHP;3.60;0.00;Wood;;1976-09-16;C22;1954-01-01;;1992-01-20
ITA000016420;247030620;ITA;;;29.00;24.06;0.00;;16.40;15.25;MINEA;03MN00945;03MN00945;Marano Lagunare;;Y;IIJU;Y;Y;Y;;;FX;;OTB, PS;220.00;0.00;Wood;;1980-04-30;MFL;1980-01-01;;
ITA000016421;;ITA;;;1.00;2.19;0.00;;6.13;5.95;RAOUL I;03VE00976;03VE00976;Caorle;;N;;N;;;;;FX;;LLS, GNS;24.30;0.00;Wood;;1981-07-10;MFL;1981-01-01;;
ITA000016422;;ITA;;;20.00;24.81;0.00;;12.74;12.55;ACQUARIO;00TS00327;00TS00327;Trieste;;Y;IKEY;N;Y;N;;;FX;;OTB, PTM;205.00;0.00;Fiber/Plastic;;1982-01-14;MFL;1981-01-01;;
ITA000016423;;ITA;;;3.00;3.81;0.00;;7.14;6.82;MOBY;00TS00330;00TS00330;Trieste;;N;;N;;;;;FX;;GNS, NK;17.60;0.00;Wood;;1982-02-18;4H1;1981-01-01;2001-10-17;
ITA000016424;;ITA;;;3.87;4.08;0.00;;7.98;0.00;EBANO II;00TS00331;00TS00331;Trieste;;N;;N;;;;;FX;;GNS, NK;24.20;0.00;Wood;;1982-04-30;MFL;1980-01-01;;2005-09-16
ITA000016425;;ITA;;;2.00;2.66;0.00;;6.80;6.25;IGOR;00TS00332;00TS00332;Trieste;;N;;N;;;;;FX;;GNS, NO;14.70;0.00;Wood;;1982-06-05;4H1;1982-01-01;2001-10-17;
ITA000016426;247031820;ITA;;;8.00;8.41;0.00;;11.97;11.30;M. ASSUNTA;00TS00333;00TS00333;Trieste;;Y;IOEB;N;Y;Y;;;FX;;PS, GNS;95.50;0.00;Wood;;1982-06-07;MFL;1961-01-01;;
ITA000016427;;ITA;;;0.00;6.22;0.00;;7.88;0.00;ORTIGIA;00TS00334;00TS00334;Trieste;;N;;N;;;;;FX;;GNS, NK;18.30;0.00;Wood;;1982-06-28;C22;1980-01-01;1995-07-14;
