CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
BEL011101959;211653680;DEU;;;34.00;0.00;0.00;;18.00;16.20;OSTWIND;FED10;FED10;Cuxhaven;;Y;DGDM2;Y;Y;Y;;;TU;;TBB, NK;221.00;0.00;Metal;;1989-01-01;MFL;1959-01-01;;2024-03-19
DEU000010300;;DEU;;;100.00;83.91;0.00;;24.81;22.21;ANDREA;NC302;NC302;;;Y;DFPA;N;;;;;FX;;OTB, OTM;421.00;0.00;;;1969-01-17;4C3;;;2000-04-05
DEU000010400;;DEU;;;170.00;128.76;0.00;;26.05;23.00;JUWEL;HF574;HF574;;;Y;DENU;N;;;;;FX;;LLS, OTM;423.00;0.00;;;1973-01-20;G21;;;1996-12-29
DEU000010500;;DEU;;;0.00;12.88;0.00;;15.10;13.59;ERNA BECKER;HF348;HF348;;;Y;DECB;N;;;;;FX;;GNS, TBB;88.00;0.00;;;1892-12-01;C12;;1992-09-26;
DEU000010601;;DEU;;;0.00;2431.63;0.00;;85.78;81.50;ERICH WEINERT;ROS304;ROS304;;;Y;Y4BE;N;;;;;FX;;OTB, OTM;1692.00;1176.00;;;1962-08-30;1;;1991-12-31;
DEU000010602;;DEU;;;11.00;15.02;0.00;;10.35;9.50;GLUECKAUF;SAS025;SAS025;;;Y;Y4MJ;N;;;;;FX;;OTB, GNS;42.00;0.00;;;1952-02-04;4C3;;1997-06-10;
DEU000010603;;DEU;;;0.00;10.09;0.00;;11.95;0.00;WUSTROW;WAR69;WAR69;;;Y;Y40W;N;;;;;FX;;OTB, PTB;44.00;0.00;;;1956-05-01;4;;;1990-11-01
DEU000010604;;DEU;;;0.00;117.29;0.00;;26.25;24.66;ATAIR;WIS107;WIS107;;;Y;Y4PK;N;;;;;FX;;OTB, PTB;470.00;74.00;;;1977-07-12;3;;;1990-12-31
DEU000010606;;DEU;;;0.00;117.29;0.00;;26.27;24.66;INSEL USEDOM;KAR11;KAR11;;;Y;Y4KX;N;;;;;FX;;OTB, OTM;470.00;49.00;;;1977-02-07;3;;;1991-05-02
DEU000010607;;DEU;;;0.00;13.35;0.00;;10.83;10.13;---;LAU01;LAU01;;;N;;N;;;;;FX;;GNS;45.00;0.00;;;1938-05-14;C19;;;1992-01-08
DEU000010608;;DEU;;;0.00;15.17;0.00;;11.95;0.00;8. MAI;WIE31;WIE31;;;Y;Y4TU;N;;;;;FX;;GNS, NK;44.00;0.00;;;1956-07-19;4;;;1990-11-29
DEU000010609;;DEU;;;2.00;0.00;0.00;;8.60;0.00;---;UEK1;UEK1;;;N;;N;;;;;FX;;GNS, NK;7.00;0.00;Wood;;1969-06-16;MFL;1969-01-01;;2005-12-08
DEU000010610;;DEU;;;1.00;0.00;0.00;;5.40;0.00;---;BOD1;BOD1;;;N;;N;;;;;FX;;GNS, NK;0.00;0.00;Wood;;1981-11-14;MFL;1981-01-01;;2006-12-29
DEU000010611;;DEU;;;10.00;0.00;0.00;;11.40;10.06;HEIMAT;STA001;STA001;;;Y;DF8769;N;N;N;;;GO;;GNS, FPO;44.00;0.00;Wood;;1953-02-07;MFL;1952-01-01;;2018-12-31
DEU000010612;;DEU;;;3.00;4.80;0.00;;8.18;6.68;---;THI01;THI01;;;N;;N;;;;;FX;;GNS, LLS;18.00;0.00;;;1952-11-14;4C1;;;1998-03-23
DEU000010613;;DEU;;;0.00;12.95;0.00;;10.79;0.00;---;BRE002;BRE002;;;N;;N;;;;;FX;;GNS, LLS;37.00;0.00;;;1935-08-12;4;;;1993-01-01
DEU000010614;;DEU;;;0.00;18.94;0.00;;13.72;0.00;MARGARETE;FRE2;FRE2;;;Y;Y4VA;N;;;;;FX;;GNS, OTB;44.00;0.00;;;1937-06-11;G16;;;1992-03-30
DEU000010615;;DEU;;;4.00;5.93;0.00;;8.03;7.63;---;GAG01;GAG01;;;N;;N;;;;;FX;;GNS;18.00;0.00;;;1948-07-24;4C1;;;1998-03-31
DEU000010616;;DEU;;;8.00;10.10;0.00;;10.16;9.00;---;LAS25;LAS25;;;N;;N;;;;;FX;;GNS, LLS;44.00;0.00;Wood;;1949-03-30;MFL;1949-01-01;;2010-05-18
DEU000010617;;DEU;;;0.00;26.00;0.00;;14.75;0.00;EMMI;VIT2;VIT2;;;Y;Y4TW;N;;;;;FX;;OTB, PTB;98.00;0.00;;;1940-02-21;4;;;1991-08-01
DEU000010618;;DEU;;;0.00;9.67;0.00;;9.02;7.70;GISELA;AHL001;AHL001;;;N;;N;;;;;FX;;GNS, LLS;44.00;0.00;;;1965-04-12;4;;;1993-07-01
DEU000010619;;DEU;;;5.00;0.00;0.00;;8.60;7.10;SEESCHWALBE;HER12;HER12;Heringsdorf;;N;;N;N;N;;;GO;;GNS, LLS;36.00;0.00;Wood;;1978-04-03;MFL;1978-01-01;2022-12-01;
DEU000010620;;DEU;;;3.00;4.10;0.00;;7.60;0.00;---;HER3;HER3;;;N;;N;;;;;FX;;GNS, LLS;36.00;0.00;Wood;;1964-05-10;MFL;1964-01-01;;2007-03-28
DEU000010621;;DEU;;;1.00;0.00;0.00;;6.00;0.00;---;AHL43;AHL43;Ahlbeck;;N;;N;N;N;;;GO;;GNS, LLS;24.00;0.00;Wood;;1976-05-02;MFL;1976-01-01;;2022-01-01
DEU000010622;;DEU;;;0.00;5.32;0.00;;9.05;6.90;SANTA LUCIA;KOEL019;KOEL019;;;N;;N;;;;;FX;;GNS, LLS;44.00;0.00;;;1976-02-25;4;;;1994-03-22
DEU000010623;;DEU;;;1.00;3.66;0.00;;7.20;0.00;---;KOS5;KOS5;;;N;;N;;;;;FX;;GNS, LLS;5.00;0.00;;;1953-04-19;4C1;;;1997-03-01
DEU000010624;;DEU;;;1.00;1.91;0.00;;5.20;0.00;---;ZEM2;ZEM2;;;N;;N;;;;;FX;;GNS, LLS;5.00;0.00;;;1975-04-20;4C1;;;1998-03-23
DEU000010625;;DEU;;;2.00;0.00;0.00;;6.80;6.05;---;ZIW1;ZIW1;Zinnowitz;;N;;N;N;N;;;GO;;GNS, LLS;18.00;0.00;Wood;;1977-03-01;MFL;1977-01-01;;2024-06-30
DEU000010630;;DEU;;;16.00;15.17;0.00;;11.95;11.49;DRANSKE;KAM47;KAM47;;;Y;Y4UB;N;;;;;FX;;OTB, OTM;150.00;0.00;Wood;;1956-06-17;MFL;1956-01-01;;2006-10-25
DEU000010631;;DEU;;;3.00;5.72;0.00;;9.00;7.85;---;AWA1;AWA1;;;N;;N;;;;;FX;;GNS, NK;18.00;0.00;Wood;;1981-02-15;MFL;1981-01-01;2004-02-16;
DEU000010632;;DEU;;;2.00;0.00;0.00;;8.05;7.10;---;MOEN1;MOEN1;;;N;;N;;;;;FX;;GNS, NK;22.00;0.00;Metal;;1973-08-14;MFL;1973-01-01;;2006-05-16
DEU000010633;;DEU;;;2.00;2.43;0.00;;8.40;7.32;---;USE1;USE1;Usedom;;N;;N;N;N;;;GO;;GNS, LLS;6.00;0.00;Metal;;1978-04-15;MFL;1978-01-01;;
DEU000010634;;DEU;;;0.00;5.49;0.00;;8.80;0.00;---;WOG001;WOG001;;;N;;N;;;;;FX;;GNS, LLS;22.00;0.00;;;1955-05-06;C19;;;1995-07-17
DEU000010635;;DEU;;;1.00;3.46;0.00;;7.00;0.00;---;RAN2;RAN2;;;N;;N;;;;;FX;;GNS, FPO;6.00;0.00;Wood;;1949-03-02;MFL;1949-01-01;;2007-03-21
DEU000010637;;DEU;;;17.00;0.00;0.00;;11.59;11.04;LACHS;NEU001;NEU001;"Neuendorf"", Hiddensee";;Y;Y4TY;N;N;N;;;GO;;GNS, OTB;100.00;0.00;Wood;;1956-05-03;MFL;1956-01-01;;
DEU000010638;;DEU;;;10.00;13.72;0.00;;11.22;10.14;EINHEIT;LAU25;LAU25;;;N;;N;;;;;FX;;GNS, LLS;66.00;0.00;;;1988-11-22;C19;;;1996-08-01
DEU000010639;;DEU;;;7.00;0.00;0.00;;10.72;10.42;---;BRE60;BRE60;Breege;;N;;N;N;N;;;GO;;GNS, LLS;37.00;0.00;Wood;;1956-11-13;MFL;1956-01-01;;2023-01-19
DEU000010640;;DEU;;;0.00;17.05;0.00;;11.35;10.85;MUTTLAND;WIR001;WIR001;;;N;;N;;;;;FX;;GNS, LLS;44.00;0.00;;;1951-04-12;4;;;1992-11-03
DEU000010641;;DEU;;;9.00;0.00;0.00;;9.53;8.50;SEESTERN;DRA004;DRA004;;;N;;N;N;N;;;GO;;GNS, LLS;81.00;0.00;Wood;;1989-06-25;MFL;1989-01-01;;2019-01-01
DEU000010642;;DEU;;;0.00;5.56;0.00;;8.87;0.00;---;KUEH001;KUEH001;;;N;;N;;;;;FX;;GNS, LLS;18.00;0.00;;;1975-01-01;4;;;1994-02-20
DEU000010643;;DEU;;;1.00;2.45;0.00;;6.00;0.00;---;BOG001;BOG001;;;N;;N;;;;;FX;;GNS, LLS;4.00;0.00;;;1976-04-15;4C1;;;2000-01-10
DEU000010644;;DEU;;;0.00;1.43;0.00;;4.50;0.00;---;GMUE1;GMUE1;;;N;;N;;;;;FX;;GNS, LLS;0.00;0.00;;;1989-04-14;C19;;;1992-11-03
DEU000010645;;DEU;;;0.00;1.91;0.00;;5.20;0.00;---;AHR001;AHR001;;;N;;N;;;;;FX;;GNS, NO;6.00;0.00;;;1972-04-19;C19;;;1994-05-04
DEU000010646;;DEU;;;0.00;2.63;0.00;;6.80;0.00;---;WUS001;WUS001;;;N;;N;;;;;FX;;GNS, NO;13.00;0.00;;;1971-06-23;4;;1992-01-01;
DEU000010648;;DEU;;;0.00;1.77;0.00;;5.00;0.00;---;BOR1;BOR1;;;N;;N;;;;;FX;;GNS, LLS;4.00;0.00;;;1948-06-10;C19;;1993-07-05;
DEU000010657;;DEU;;;1.00;1.00;0.00;;3.10;0.00;---;WID001;WID001;;;N;;N;;;;;FX;;GNS, LLS;10.00;0.00;;;1988-06-14;4C1;;;2001-10-26
DEU000010665;;DEU;;;1.00;0.00;0.00;;5.70;0.00;---;WID7;WID7;;;N;;N;;;;;FX;;GNS, LLS;15.00;0.00;Fiber/Plastic;;2001-10-26;MFL;2001-01-01;;2016-07-31
DEU000010668;;DEU;;;1.00;0.00;0.00;;5.85;0.00;---;DRA23;DRA23;;;N;;N;N;N;;;GO;;GNS, LLS;12.00;0.00;Fiber/Plastic;;2001-11-26;MFL;2000-01-01;;2018-12-01
DEU000010669;;DEU;;;1.00;0.00;0.00;;4.88;0.00;BLINKER;STRA8;STRA8;Strande;;N;;N;N;N;;;GO;;GNS, FPO;8.00;0.00;Fiber/Plastic;;2017-05-09;MFL;1998-01-01;;
DEU000010670;;DEU;;;1.00;0.00;0.00;;5.50;0.00;---;STR34;STR34;Stralsund;;N;;N;N;N;;;GO;;GNS, FPO;37.00;0.00;Fiber/Plastic;;2021-02-01;MFL;1994-01-01;;
DEU000010671;;DEU;;;1.00;0.00;0.00;;4.52;0.00;---;SEE14N;SEE14N;Seedorf;;N;;N;N;N;;;GO;;GNS, LLS;3.00;0.00;Fiber/Plastic;;1999-05-03;MFL;1999-01-01;;
DEU000010672;;DEU;;;1.00;0.00;0.00;;5.06;0.00;---;KROE11;KROE11;;;N;;N;;;;;FX;;GNS, LLS;9.00;0.00;Fiber/Plastic;;2002-11-12;MFL;2002-01-01;;
DEU000010673;;DEU;;;1.00;0.00;0.00;;5.06;0.00;---;BAA19N;BAA19N;;;N;;N;;;;;FX;;GNS, LLS;4.00;0.00;Fiber/Plastic;;2005-11-03;MFL;2005-01-01;;
DEU000010679;;DEU;;;1.00;0.00;0.00;;4.90;0.00;---;RED21N;RED21N;Redentin;;N;;N;N;N;;;GO;;GNS, FPO;11.00;0.00;Fiber/Plastic;;2024-04-01;MFL;1990-01-01;;
DEU000020300;;DEU;;;69.00;67.00;0.00;;19.96;16.50;TAURUS;NC303;NC303;;;Y;DFMJ;N;;;;;FX;;OTB, OTM;260.00;0.00;;;1984-01-01;G16;;;1993-05-27
DEU000020400;211234500;DEU;;;125.00;0.00;0.00;;26.29;23.72;RHEIDERLAND;NG2;NG2;Ditzum;;Y;DEOG;Y;Y;Y;7315521;;TTW;;OTB, TBB;340.00;0.00;Metal;;1973-02-21;MFL;1973-01-01;;
DEU000020500;;DEU;;;0.00;74.89;0.00;;24.47;22.76;ORION;HF547;HF547;;;Y;DIOL;N;;;;;FX;;OTB, PTB;337.00;0.00;;;1960-12-31;G11;;;1994-08-10
DEU000020601;;DEU;;;0.00;2598.00;0.00;;87.73;84.12;BODO UHSE;ROS312;ROS312;;;Y;Y4IO;N;;;;;FX;;OTB, OTM;2134.00;1459.00;;;1965-10-27;1;;1991-04-26;
DEU000020602;;DEU;;;21.00;22.38;0.00;;11.96;11.60;HEIMAT;SAS001;SAS001;;;Y;DQGD;N;;;;;FX;;OTB, PTB;80.00;0.00;Wood;;1936-05-06;MFL;1936-01-01;;2005-01-04
DEU000020603;;DEU;;;0.00;19.00;0.00;;11.95;0.00;AHRENSHOP;WAR42;WAR42;;;Y;Y4QC;N;;;;;FX;;OTB, PTB;44.00;0.00;;;1956-10-16;4;;;1990-11-01
DEU000020604;;DEU;;;0.00;72.47;0.00;;24.00;0.00;MICHAEL GLINKA;WIS100;WIS100;;;Y;Y4PE;N;;;;;FX;;OTB, PTB;152.00;9.00;;;1952-03-27;4;;;1990-12-01
DEU000020606;;DEU;;;70.00;71.46;0.00;;21.00;18.60;SACHSEN ANHALT;CUX18;CUX18;;;Y;Y4KS;N;;;;;FX;;OTB, OTM;220.00;3.00;Metal;;1949-06-11;MFL;1948-01-01;;2003-07-07
DEU000020607;;DEU;;;0.00;8.44;0.00;;8.74;8.54;---;LAU03;LAU03;;;N;;N;;;;;FX;;GNS;45.00;0.00;;;1965-10-07;4;;1994-07-01;
DEU000020608;;DEU;;;16.00;15.17;0.00;;11.95;0.00;USEDOM;WIE32;WIE32;;;Y;Y4TV;N;;;;;FX;;GNS, LLS;44.00;0.00;Wood;;1956-09-18;MFL;1956-01-01;;2012-02-01
DEU000020609;;DEU;;;2.00;4.00;0.00;;8.08;7.02;---;UEK2;UEK2;;;N;;N;;;;;FX;;GNS, LLS;6.00;0.00;;;1958-04-12;4C1;;1998-12-03;
DEU000020611;;DEU;;;10.00;0.00;0.00;;11.30;9.95;MARGARETE;STA002;STA002;;;N;;N;;;;;FX;;GNS, NK;44.00;0.00;Wood;;1932-08-16;MFL;1932-01-01;;2006-12-18
DEU000020613;;DEU;;;10.00;13.89;0.00;;11.10;0.00;---;BRE003;BRE003;;;N;;N;;;;;FX;;GNS, LLS;37.00;0.00;;;1943-05-12;4C1;;;2002-12-11
DEU000020614;;DEU;;;18.00;0.00;0.00;;11.87;10.85;MOEWE;FRE3;FRE3;;;Y;Y4VG;N;N;N;;;GO;;GNS, OTB;147.00;0.00;Wood;;1936-08-07;MFL;1936-01-01;;2018-12-31
DEU000020615;;DEU;;;6.00;0.00;0.00;;8.85;8.50;---;GAG03;GAG03;Gager;;N;;N;N;N;;;GO;;GNS, LLS;18.00;0.00;Wood;;1977-02-11;MFL;1977-01-01;2022-11-29;
DEU000020616;;DEU;;;0.00;4.93;0.00;;8.35;0.00;---;LAS17;LAS17;;;N;;N;;;;;FX;;GNS, NK;44.00;0.00;;;1989-04-02;4;;;1992-01-01
DEU000020617;;DEU;;;26.00;0.00;0.00;;14.98;13.56;HEIMAT;VIT5;VIT5;;;Y;Y4TO;N;N;N;;;TTW;;OTB, TBB;100.00;0.00;Wood;;1948-06-13;MFL;1948-01-01;;2018-01-23
DEU000020618;;DEU;;;4.00;10.59;0.00;;9.47;8.00;STURMVOGEL;AHL002N;AHL002N;;;N;;N;;;;;FX;;GNS, LLS;44.00;0.00;Wood;;1972-10-15;MFL;1972-01-01;;2013-11-06
DEU000020619;;DEU;;;4.00;8.88;0.00;;8.60;7.10;---;BAN002;BAN002;;;N;;N;;;;;FX;;GNS, LLS;36.00;0.00;Wood;;1970-03-15;MFL;1970-01-01;;2015-02-23
DEU000020620;;DEU;;;1.00;2.94;0.00;;6.45;0.00;---;HER4N;HER4N;;;N;;N;;;;;FX;;GNS, LLS;15.00;0.00;Wood;;1983-03-09;MFL;1983-01-01;;2011-02-15
DEU000020621;;DEU;;;2.00;0.00;0.00;;6.75;6.51;---;UETZ18;UETZ18;;;N;;N;N;N;;;GO;;GNS, LLS;30.00;0.00;Wood;;1980-02-19;MFL;1980-01-01;;2019-10-31
DEU000020622;;DEU;;;0.00;5.72;0.00;;9.00;0.00;---;KOEL020;KOEL020;;;N;;N;;;;;FX;;GNS, LLS;44.00;0.00;;;1965-11-12;C19;;;1992-02-14
DEU000020623;;DEU;;;1.00;0.00;0.00;;6.60;6.50;---;KOS009;KOS009;Koserow;;N;;N;N;N;;;GO;;GNS, LLS;10.00;0.00;Wood;;1969-11-02;MFL;1969-01-01;;
DEU000020624;;DEU;;;2.00;3.18;0.00;;6.85;5.05;---;ZEM5;ZEM5;;;N;;N;;;;;FX;;GNS, LLS;19.00;0.00;;;1977-05-14;4C1;;;2001-11-12
DEU000020625;;DEU;;;1.00;0.00;0.00;;4.99;0.00;---;ZIW2;ZIW2;Zinnowitz;;N;;N;N;N;;;GO;;GNS, LLS;26.00;0.00;Fiber/Plastic;;2000-03-26;MFL;1999-01-01;;2024-06-30
DEU000020627;;DEU;;;0.00;2.55;0.00;;6.00;0.00;---;BIN2;BIN2;;;N;;N;;;;;FX;;GNS;10.00;0.00;;;1966-06-12;4;;;1993-07-05
DEU000020630;;DEU;;;0.00;19.80;0.00;;14.10;0.00;SEEADLER;KAM48;KAM48;;;N;;N;;;;;FX;;OTB, OTM;59.00;0.00;;;1941-09-27;G16;;;1994-07-07
DEU000020631;;DEU;;;3.00;0.00;0.00;;8.65;7.45;---;AWA2;AWA2;;;N;;N;;;;;FX;;GNS, FPO;52.00;0.00;Metal;;1968-07-11;MFL;1968-01-01;;
DEU000020632;;DEU;;;4.00;0.00;0.00;;8.50;7.80;---;MOEN2;MOEN2;;;N;;N;N;N;;;GO;;GNS, NK;22.00;0.00;Wood;;1947-04-14;MFL;1947-01-01;;2019-11-01
DEU000020633;;DEU;;;2.00;3.20;0.00;;7.80;7.15;---;USE2;USE2;Börgerende;;N;;N;N;N;;;GO;;GNS, FPO;6.00;0.00;Metal;;1963-01-15;MFL;1963-01-01;;
DEU000020634;;DEU;;;0.00;2.54;0.00;;6.00;0.00;---;WOG2;WOG2;;;N;;N;;;;;FX;;GNS, LLS;3.00;0.00;;;1955-07-27;C19;;;1995-06-23
DEU000020635;;DEU;;;0.00;4.52;0.00;;7.50;0.00;---;RAN6;RAN6;;;N;;N;;;;;FX;;GNS, NK;4.00;0.00;;;1940-04-10;C19;;;1992-09-30
DEU000020637;;DEU;;;0.00;20.31;0.00;;11.68;11.08;FREIHERR VON SCHILL;FRE11;FRE11;;;N;;N;;;;;FX;;GNS, LLS;58.00;0.00;;;1956-11-13;C19;;;1993-04-24
DEU000020638;;DEU;;;0.00;1.91;0.00;;5.20;0.00;---;GLE03;GLE03;;;N;;N;;;;;FX;;GNS;6.00;0.00;;;1940-07-24;4;;;1993-04-15
DEU000020639;;DEU;;;9.00;0.00;0.00;;11.00;10.50;---;UMM6;UMM6;Waase;;N;;N;N;N;;;GO;;GNS, LLS;37.00;0.00;Wood;;1931-04-02;MFL;1931-01-01;;2024-11-30
DEU000020640;;DEU;;;0.00;15.17;0.00;;11.95;11.49;HAI;WIR002;WIR002;;;N;;N;;;;;FX;;GNS, LLS;44.00;0.00;;;1956-09-18;4;;1992-09-09;
DEU000020641;;DEU;;;4.00;7.81;0.00;;8.33;7.87;SIRIUS;KUEH15N;KUEH15N;;;N;;N;;;;;FX;;GNS, LLS;29.00;0.00;Wood;;1950-09-12;MFL;1950-01-01;;2014-01-17
DEU000020642;;DEU;;;0.00;2.80;0.00;;6.30;0.00;---;KUEH002;KUEH002;;;N;;N;;;;;FX;;GNS, LLS;11.00;0.00;;;1977-04-01;4;;1991-07-19;
DEU000020643;;DEU;;;2.00;2.45;0.00;;6.00;0.00;---;POE25;POE25;;;N;;N;;;;;FX;;GNS, LLS;4.00;0.00;Wood;;1982-08-15;MFL;1982-01-01;;2010-10-05
DEU000020644;;DEU;;;2.00;2.80;0.00;;6.30;0.00;---;GMUE2;GMUE2;;;N;;N;;;;;FX;;GNS, LLS;16.00;0.00;;;1983-03-02;C19;;;1995-06-26
DEU000020645;;DEU;;;0.00;18.97;0.00;;12.30;0.00;---;RIB1;RIB1;;;N;;N;;;;;FX;;GNS, NO;36.00;0.00;;;1954-10-23;4;;;1991-06-27
DEU000020646;;DEU;;;0.00;1.31;0.00;;4.30;0.00;---;WUS001A;WUS001A;;;N;;N;;;;;FX;;GNS, NO;2.00;0.00;;;1971-04-12;4;;1991-09-10;
DEU000020648;;DEU;;;1.00;0.00;0.00;;5.80;0.00;---;PRU2;PRU2;Born;;N;;N;N;N;;;GO;;GNS, LLS;3.00;0.00;Wood;;1983-01-01;MFL;1983-01-01;;2024-11-30
DEU000020649;;DEU;;;7.00;8.55;0.00;;10.81;10.08;SEETEUFEL;WAR41;WAR41;;;N;;N;;;;;FX;;GNS, NO;37.00;0.00;;;1974-03-17;4C1;;;2000-01-20
DEU000020650;;DEU;;;2.00;4.30;0.00;;7.50;0.00;---;ZID002;ZID002;;;N;;N;;;;;FX;;GNS, NO;13.00;0.00;;;1959-02-12;4C1;;;2000-09-11
DEU000020656;;DEU;;;1.00;0.00;0.00;;5.04;0.00;---;BAR17;BAR17;Barth;;N;;N;N;N;;;GO;;GNS, LLS;6.00;0.00;Fiber/Plastic;;2004-03-15;MFL;1979-01-01;;
DEU000020657;;DEU;;;0.00;2.30;0.00;;5.70;0.00;---;WID002;WID002;;;N;;N;;;;;FX;;GNS, LLS;5.00;0.00;;;1971-06-10;C19;;;1994-04-30
DEU000020665;;DEU;;;1.00;0.00;0.00;;5.75;0.00;---;PRU6;PRU6;;;N;;N;N;N;;;GO;;GNS, FPO;22.00;0.00;Fiber/Plastic;;2007-10-30;MFL;2007-01-01;;
DEU000020668;;DEU;;;1.00;0.00;0.00;;5.85;0.00;---;GLO19N;GLO19N;;;N;;N;;;;;FX;;GNS, LLS;7.00;0.00;;;2002-03-11;4C1;;;2002-08-12
DEU000020672;;DEU;;;1.00;0.00;0.00;;5.06;0.00;---;KROE12N;KROE12N;Kröslin;;N;;N;N;N;;;GO;;GNS, LLS;9.00;0.00;Fiber/Plastic;;2002-12-06;MFL;2002-01-01;;
DEU000020673;;DEU;;;2.00;0.00;0.00;;6.69;0.00;---;BAA20;BAA20;;;N;;N;;;;;FX;;GNS, FPO;26.00;0.00;Metal;;2007-12-03;MFL;2007-01-01;;
DEU000020676;;DEU;;;1.00;0.00;0.00;;5.45;0.00;---;WAT21N;WAT21N;Warthe;;N;;N;N;N;;;GO;;GNS, FPO;8.00;0.00;Fiber/Plastic;;1983-07-22;MFL;1971-01-01;;
DEU000030300;;DEU;;;179.00;145.00;0.00;;29.36;26.18;ORTEGAL UNO;NC305;NC305;;;Y;DFPH;Y;;;;;FX;;GNS, GNC;422.00;66.00;Metal;;1970-05-15;MFL;1970-01-01;2010-01-13;
DEU000030400;;DEU;;;122.00;120.65;0.00;;29.01;25.90;KORMORAN;BX750;BX750;;;Y;DEOH;N;;;;;FX;;OTB, OTM;441.00;0.00;;;1973-03-19;4C3;;;1998-04-27
DEU000030500;;DEU;;;0.00;121.99;0.00;;27.35;23.87;KAETE;HF548;HF548;;;Y;DHKB;N;;;;;FX;;OTB, PTB;243.00;0.00;;;1960-12-31;G11;;1992-10-13;
DEU000030601;;DEU;;;0.00;2583.21;0.00;;87.78;83.91;WILLI BREDEL;ROS313;ROS313;;;Y;Y4IP;N;;;;;FX;;OTB, OTM;2134.00;1459.00;;;1966-05-02;2;;1991-12-31;
DEU000030602;;DEU;;;16.00;0.00;0.00;;11.95;11.49;07. OKT;SAS010;SAS010;;;Y;Y4MI;N;;;;;FX;;OTB, PTB;52.00;0.00;Wood;;1956-05-01;MFL;1956-01-01;;2006-05-10
DEU000030603;;DEU;;;19.00;0.00;0.00;;12.60;11.18;PREROW;WAR6;WAR6;;;Y;Y4QB;N;N;N;;;GO;;GNS, OTB;59.00;0.00;Wood;;1957-03-15;MFL;1957-01-01;;
DEU000030604;;DEU;;;137.00;117.29;0.00;;26.29;23.45;DENEB;WIS109;WIS109;;;Y;Y4PL;N;;;;;FX;;OTB, PTB;470.00;74.00;;;1981-01-15;4C3;;;1997-12-01
DEU000030606;;DEU;;;41.00;0.00;0.00;;17.80;15.94;BERGEN;UEK12;UEK12;Ueckermünde;;Y;Y4TL;Y;Y;Y;;;TTW;;PTB, OTB;220.00;6.00;Wood;;1950-07-21;MFL;1950-01-01;;2021-12-10
DEU000030607;;DEU;;;6.00;0.00;0.00;;9.59;8.79;---;LAU04N;LAU04N;"Lauterbach"", Rügen";;N;;N;N;N;;;WOP;;FPO, GNS;68.00;0.00;Metal;;1989-03-25;MFL;1989-01-01;;2022-04-19
DEU000030608;;DEU;;;16.00;15.17;0.00;;11.95;0.00;BRIGITTE;FRE65;FRE65;;;Y;DB9247;N;;;;;FX;;GNS, OTB;74.00;0.00;Wood;;1956-02-14;MFL;1956-01-01;;2005-11-14
DEU000030609;;DEU;;;0.00;1.77;0.00;;5.00;0.00;---;UEK3;UEK3;;;N;;N;;;;;FX;;GNS, NK;2.00;0.00;;;1970-06-14;C19;;;1992-06-01
DEU000030610;;DEU;;;0.00;10.52;0.00;;11.10;0.00;---;PRU3;PRU3;;;N;;N;;;;;FX;;GNS, NO;42.00;0.00;;;1923-07-10;4;;;1991-10-01
DEU000030611;;DEU;;;9.00;0.00;0.00;;11.78;10.01;MARIA;STA003;STA003;Stahlbrode;;Y;DF8642;N;N;N;;;GO;;GNS, LLS;59.00;0.00;Wood;;1939-07-11;MFL;1938-01-01;;2023-01-19
DEU000030612;;DEU;;;0.00;4.52;0.00;;8.00;0.00;---;THI004;THI004;;;N;;N;;;;;FX;;GNS;18.00;0.00;;;1972-01-10;C19;;1992-11-03;
DEU000030613;;DEU;;;1.00;2.91;0.00;;6.40;6.15;---;BRE007;BRE007;;;N;;N;;;;;FX;;GNS, LLS;6.00;0.00;;;1927-05-03;4C1;;;1998-07-30
DEU000030614;;DEU;;;18.00;26.34;0.00;;13.97;12.68;GREIF;FRE4;FRE4;;;Y;DD6106;N;;;;;FX;;OTB, OTM;44.00;0.00;;;1939-04-01;4C2;;;2002-12-05
DEU000030615;;DEU;;;5.00;7.16;0.00;;8.48;8.08;---;GAG04;GAG04;;;N;;N;;;;;FX;;GNS;30.00;0.00;;;1949-07-01;4C1;;;2000-02-24
DEU000030616;;DEU;;;0.00;4.93;0.00;;8.35;0.00;---;LAS20;LAS20;;;N;;N;;;;;FX;;GNS, NK;44.00;0.00;;;1987-02-01;4;;;1992-01-01
DEU000030617;;DEU;;;0.00;19.38;0.00;;0.00;15.25;BETTY;VIT007;VIT007;;;Y;Y4TP;N;;;;;FX;;OTB, PTB;98.00;0.00;;;1941-04-12;4;;;1992-01-01
DEU000030618;;DEU;;;5.00;9.57;0.00;;8.56;7.00;---;AHL005N;AHL005N;;;N;;N;;;;;FX;;GNS, LLS;60.00;0.00;;;1979-03-01;C19;;;1996-03-12
DEU000030619;;DEU;;;4.00;0.00;0.00;;7.95;7.20;---;FRE88;FRE88;;;N;;N;N;N;;;GO;;GNS, LLS;40.00;0.00;Metal;;1989-10-12;MFL;1989-01-01;;2020-02-26
