CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
CYP000000028;;CYP;;;3.53;0.00;0.00;;8.20;0.00;AYIOS NICOLAOS;LL12525;LL12525;;;N;;N;N;N;;;FX;;GTR, GNS;16.18;0.00;Wood;;1986-04-09;MFL;;;
CYP000000029;;CYP;;;2.70;0.00;0.00;;8.75;0.00;AYIOS CHRISTOFOROS;LL12838;LL12838;;;N;;N;N;N;;;FX;;GTR, GNS;63.41;0.00;Wood;;1989-03-08;MFL;;;
CYP000000030;;CYP;;;2.20;0.00;0.00;;8.12;0.00;MONIKA;LL1639;LL1639;;;N;;N;N;N;;;FX;;GTR, GNS;22.07;0.00;Wood;;1987-05-07;MFL;;;
CYP000000031;;CYP;;;1.85;0.00;0.00;;7.28;0.00;SOFOYLLHS-MARIA;LL11967;LL11967;;;N;;N;;;;;FX;;GTR, LLS;14.71;0.00;Wood;;1988-01-21;MFL;;;2015-11-19
CYP000000032;;CYP;;;15.75;0.00;0.00;;12.75;0.00;MONA LIZA;FP1258;FP1258;;;N;;N;;;;;FX;;GTR, GNS;84.58;0.00;Wood;;1988-06-24;MFL;;;2010-03-30
CYP000000033;;CYP;;;1.60;0.00;0.00;;7.25;0.00;AYIOS NICOLAOS;LL12106;LL12106;;;N;;N;;;;;FX;;GTR, GNS;14.71;0.00;Wood;;1988-07-22;MFL;;;2015-11-27
CYP000000034;;CYP;;;3.29;0.00;0.00;;8.23;0.00;THEIOS;FP1275;FP1275;;;N;;N;;;;;FX;;GTR, GNS;19.86;0.00;Wood;;1988-09-07;MFL;;;2010-02-17
CYP000000035;;CYP;;;0.49;0.00;0.00;;4.47;0.00;GRIGORIA;LL12110;LL12110;;;N;;N;;;;;FX;;GTR, LLS;11.03;0.00;Fiber/Plastic;;1989-02-06;MFL;;;2013-03-06
CYP000000036;;CYP;;;7.18;0.00;0.00;;11.04;0.00;AYIA KYRIAKH;LL12099;LL12099;;;N;;N;;;;;FX;;GTR, GNS;62.00;0.00;Wood;;1990-05-07;MFL;;;2015-11-29
CYP000000037;;CYP;;;3.21;0.00;0.00;;8.60;0.00;AYIOS EPIFANIOS;LL12093;LL12093;;;N;;N;;;;;FX;;GTR, LLS;36.77;0.00;Wood;;1990-07-25;MFL;;2013-09-27;
CYP000000038;;CYP;;;4.13;0.00;0.00;;9.27;0.00;DOROTHEA;LL12202;LL12202;;;N;;N;N;N;;;FX;;LLS, GTR;33.10;0.00;Wood;;1990-07-30;MFL;;;
CYP000000039;;CYP;;;2.71;0.00;0.00;;8.26;0.00;AFRICAN QUEEN;FP1410;FP1410;;;N;;N;;;;;FX;;GTR, GNS;22.07;0.00;Wood;;1990-09-25;MFL;;;2010-02-17
CYP000000040;;CYP;;;3.80;0.00;0.00;;9.25;0.00;AYIOS ANTHIMOS;LL12797;LL12797;Limassol New Port;;N;;N;N;N;;;FX;;GTR, GNS;33.10;0.00;Wood;;1991-09-16;MFL;;;
CYP000000041;;CYP;;;5.14;0.00;0.00;;9.70;0.00;GEORGIA;LL11925;LL11925;Limassol New Port;;N;;N;N;N;;;FX;;GTR, GNS;93.55;0.00;Wood;;1993-01-04;MFL;;;
CYP000000042;;CYP;;;0.54;0.00;0.00;;5.40;0.00;CHIONATI;LL12522;LL12522;;;N;;N;;;;;FX;;GTR, GNS;37.30;0.00;Wood;;1993-02-26;MFL;;;2009-12-01
