CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
EST120521129;;EST;;;0.52;0.00;0.00;;4.47;4.29;HMA-396;HMA-396;HMA-396;Kurkse Sadam;;N;;N;N;N;;;GO;;GNS, LLS, FPO;15.00;0.00;Fiber/Plastic;;2003-12-31;MFL;2003-01-01;;
EST120521130;;EST;;;0.36;0.00;0.00;;4.30;4.13;HSA-531;HSA-531;HSA-531;Ristna Sadam;;N;;N;N;N;;;GO;;LLS, FPO, GNS;6.00;0.00;Fiber/Plastic;;1998-12-31;MFL;1998-01-01;;
EST120521131;;EST;;;1.13;0.00;0.00;;5.83;5.60;HMA-260;HMA-260;HMA-260;Tapurla Sadam;;N;;N;N;N;;;GO;;LLS, FPO, GNS;24.00;0.00;Fiber/Plastic;;1974-12-31;MFL;1974-01-01;;
EST120521132;;EST;;;0.49;0.00;0.00;;4.15;3.98;HSA-065;HSA-065;HSA-065;Rohuneeme Sadam;;N;;N;N;N;;;WO;;FPO, GNS;6.00;0.00;Fiber/Plastic;;1991-12-31;MFL;1991-01-01;;
EST120521133;;EST;;;0.56;0.00;0.00;;4.32;4.15;VLC-841;VLC-841;VLC-841;Miiduranna Sadam;;N;;N;N;N;;;GO;;FPO, GNS, LLS;0.00;0.00;Fiber/Plastic;;2006-12-31;MFL;2006-01-01;;
EST120521134;;EST;;;0.60;0.00;0.00;;4.46;4.28;VLF-815;VLF-815;VLF-815;Kurkse Sadam;;N;;N;N;N;;;GO;;GNS, FPO, LLS;14.00;0.00;Fiber/Plastic;;2009-12-31;MFL;2009-01-01;;
EST120521135;;EST;;;0.36;0.00;0.00;;4.36;4.19;VLJ-093;VLJ-093;VLJ-093;Madise;;N;;N;N;N;;;GO;;GNS, FPO, LLS;1.50;0.00;Fiber/Plastic;;1991-12-31;MFL;1991-01-01;;
EST120521136;;EST;;;0.36;0.00;0.00;;3.80;3.65;HSA-083;HSA-083;HSA-083;Juminda;;N;;N;N;N;;;GO;;GTR, FPO, GNS;0.00;0.00;Fiber/Plastic;;1994-12-31;MFL;1994-01-01;;
EST120521137;;EST;;;0.71;0.00;0.00;;4.70;4.51;AMA-698;AMA-698;AMA-698;Kakumäe Sadam;;N;;N;N;N;;;GO;;GNS, FPO, LLS;6.00;0.00;Metal;;1991-12-31;MFL;1991-01-01;;2020-05-06
EST120521138;;EST;;;0.40;0.00;0.00;;4.20;4.03;VLH-723;VLH-723;VLH-723;Kakumäe Sadam;;N;;N;N;N;;;GO;;GNS, LLS, FPO;3.00;0.00;Fiber/Plastic;;2003-12-31;MFL;2003-01-01;;
