CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
LTU000000045;;LTU;;;58.00;0.00;0.00;;20.86;18.00;LBB - 6942;542;KL 542;Klaipeda;;Y;LYMW;Y;N;N;;;FX;;GNS, LLD;132.00;16.00;Metal;;1968-05-15;MFL;1966-12-31;2007-08-06;
LTU000000046;;LTU;;;117.00;0.00;0.00;;25.50;0.00;RYTAS;854;KL 854;Klaipeda;;Y;LYKG;N;N;N;8854213;;FX;;OTM, OTB;221.00;29.20;Metal;;1991-12-31;MFL;1990-12-31;;
LTU000000047;;LTU;;;117.00;0.00;0.00;;25.50;0.00;VILNIS;858;KL 858;Klaipeda;;Y;LYMV;Y;N;N;8829244;;FX;;OTB, OTM;220.00;29.20;Metal;;1990-08-20;MFL;1989-12-31;;
LTU000000048;;LTU;;;0.62;0.00;0.00;;4.35;0.00;KL 2009;KL 2009;KL 2009;Klaipeda;;N;;N;N;N;;;FX;;GNS, LLS;0.00;0.00;Fiber/Plastic;;1992-12-30;MFL;1992-01-01;;2023-02-17
LTU000000049;;LTU;;;118.00;0.00;0.00;;25.50;22.00;LBB - 1027;569;KL 569;Klaipeda;;Y;LYNA;Y;N;N;;;FX;;OTM, OTB;221.00;29.20;Metal;;1975-12-31;MFL;1974-12-31;2005-04-07;
LTU000000050;277194000;LTU;;;104.00;0.00;0.00;;26.50;0.00;100;149;KL 149;Klaipeda;;Y;LYAK;N;Y;Y;8331560;;FX;;GNS, OTB;165.00;58.64;Metal;;1985-12-30;MFL;1985-01-01;2022-04-06;
LTU000000051;;LTU;;;76.00;0.00;0.00;;27.10;24.70;AGNES;P 331;KL P 331;Klaipeda;;Y;LYLY;Y;N;N;;;FX;;GNS, GND;221.00;38.50;Metal;;1968-12-31;MFL;1967-12-31;2005-02-03;
LTU000000052;;LTU;;;74.00;0.00;0.00;;25.23;22.10;LBB - 6939;482;KL 482;Klaipeda;;Y;LYON;Y;N;N;;;FX;;GNS, NK;132.00;25.00;Metal;;1970-12-12;MFL;1969-12-31;2005-01-26;
LTU000000053;;LTU;;;74.00;0.00;0.00;;26.20;24.60;LBB - 6950;478;KL 478;Klaipeda;;Y;LYOL;Y;N;N;;;FX;;OTB, GNS;165.00;43.75;Metal;;1971-12-31;MFL;1970-12-31;;2006-07-26
LTU000000054;;LTU;;;74.00;0.00;0.00;;25.23;0.00;LBB - 6934;477;KL 477;Klaipeda;;Y;LYOM;Y;N;N;;;FX;;GNS, NK;132.00;43.75;Metal;;1969-12-31;MFL;1968-12-31;2007-10-08;
