CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
SWE000005705;;SWE;;;1.01;0.00;0.00;;5.20;0.00;No name;SFB9912;SG148;Furumon;;Y;SFB9912;N;Y;N;;;FX;;GND, GNS;18.38;0.00;Wood;;1988-11-08;4M1;1986-01-01;;2001-10-02
SWE000005706;;SWE;;;0.48;0.00;0.00;;5.50;0.00;MARIA;SFB9913;LL232;Bovallstrand;;Y;SFB9913;N;Y;N;;;FX;;FPO;22.06;0.00;Fiber/Plastic;;1988-11-07;MFL;1987-01-01;;
SWE000005711;;SWE;;;0.56;0.00;0.00;;6.10;0.00;No name;SFB9920;GE80;Hästskär;;Y;SFB9920;N;Y;N;;;FX;;FPO, GNS;33.09;0.00;Fiber/Plastic;;1988-11-07;MFL;1986-01-01;;
SWE000005712;;SWE;;;0.50;0.00;0.00;;6.05;0.00;CINDY II;SFB9921;ÅS29;Åhus;;Y;SFB9921;N;Y;N;;;FX;;FPO, GNS;6.62;0.00;Fiber/Plastic;;1988-11-08;MFL;1985-01-01;;2024-03-18
SWE000005713;;SWE;;;1.15;0.00;0.00;;5.70;0.00;No name;SFB9924;SIN110;Kivik;;Y;SFB9924;N;Y;N;;;FX;;FPO, NO;6.62;0.00;Wood;;1988-11-09;MFL;1963-01-01;;2012-06-25
SWE000005716;;SWE;;;2.29;0.00;0.00;;7.75;0.00;ANITY;SFB9931;KR156;"Sandvik"", Öland";;Y;SFB9931;N;Y;N;;;FX;;GNS;20.59;0.00;Wood;;1988-11-10;MFL;1974-01-01;;2012-06-21
SWE000005717;;SWE;;;2.67;0.00;0.00;;6.40;0.00;No name;SFB9932;VK80;;;Y;SFB9932;N;N;N;;;FX;;GNS;22.06;0.00;Fiber/Plastic;;1988-11-10;MFL;1984-01-01;;
SWE000005722;;SWE;;;0.26;0.00;0.00;;5.36;0.00;No name;SFB9937;HL24;;;Y;SFB9937;N;N;N;;;FX;;GNS;25.74;0.00;Fiber/Plastic;;1988-11-17;4M1;;;2000-01-02
SWE000005724;;SWE;;;0.53;0.00;0.00;;6.10;0.00;No name;SFB9939;VK88;Västervik;;Y;SFB9939;N;Y;N;;;FX;;GNS, FPO;22.06;0.00;Fiber/Plastic;;1988-11-17;4M1;1978-01-01;;1999-01-19
SWE000005725;;SWE;;;0.53;0.00;0.00;;6.10;0.00;No name;SFB9940;VK89;;;Y;SFB9940;N;N;N;;;FX;;GNS, FPO;19.85;0.00;Fiber/Plastic;;1988-11-17;MFL;1976-01-01;;2007-03-07
SWE000005726;265613340;SWE;;;10.59;0.00;0.00;;10.71;0.00;YING;SFB9941;LL2;Lysekil;;Y;SFB9941;N;Y;Y;;;FX;;FPO, GND;275.74;0.00;Fiber/Plastic;;1988-11-18;MFL;1988-01-01;;2021-05-27
SWE000005730;;SWE;;;2.02;0.00;0.00;;6.00;0.00;ÅLEN;SFB9946;ON39;Södra Marsö;;Y;SFB9946;N;Y;N;;;FX;;FPO;11.03;0.00;Wood;;1988-11-21;MFL;1967-01-01;;
SWE000005731;;SWE;;;0.75;0.00;0.00;;6.40;0.00;No name;SFB9947;KR158;Hagby;;Y;SFB9947;N;Y;N;;;FX;;FPO, GNS;11.03;0.00;Fiber/Plastic;;1988-11-22;4M1;1982-01-01;;1999-01-18
SWE000005732;;SWE;;;1.08;0.00;0.00;;6.70;0.00;No name;SFB9948;KR159;Kolboda;;Y;SFB9948;N;Y;N;;;FX;;GNS;24.26;0.00;Wood;;1988-11-23;4M1;1972-01-01;;1999-01-18
SWE000005735;;SWE;;;0.32;0.00;0.00;;5.50;0.00;No name;SFB9951;NRG139;Lamskär;;Y;SFB9951;N;Y;N;;;FX;;FPO;5.15;0.00;Wood;;1988-11-28;MFL;1967-01-01;;2020-12-01
SWE000005736;;SWE;;;0.76;0.00;0.00;;6.00;0.00;TINA;SFB9952;GE91;Utvalnäs;;Y;SFB9952;N;Y;N;;;FX;;GNS;55.15;0.00;Fiber/Plastic;;1988-11-28;MFL;1985-01-01;;2019-02-20
