Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;Place of registration name;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;ERS Exempt indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
MLT;MLT00MFC0394;;RET;2008-02-05;2008-02-05;MFC5394;MFC5394;Emanuel Padre;M3092;Gnejna;9H6139;Y;Y;N;N;;N;;MO;LLS;FPO;;;;;5.00;0.00;1.41;0.00;0.00;37.30;37.30;3;2002-12-17;MFL;;;PA;1987-01-01
MLT;MLT00MFC0398;;RET;2008-01-22;2008-01-22;MFC5398;MFC5398;Ta' Cerkes;M4212;Mellieha Bay;;N;Y;N;N;;N;;MO;LTL;FPO;;;;;3.86;0.00;0.52;0.00;0.00;15.00;11.19;1;1963-01-01;MFL;;;PA;1962-01-01
MLT;MLT00MFC0399;;MOD;2011-11-28;2100-12-31;MFB0399;MFB399;Julia;M2091;Marsaxlokk (Il-Maghluq);9H2286;Y;Y;N;N;;N;;MO;GTR;FPO;;;;;8.90;0.00;4.78;0.00;0.00;89.52;179.04;1;1971-01-01;MFL;;;;1967-01-01
MLT;MLT00MFC0404;;RET;2016-06-10;2016-06-10;MFC5404;MFC5404;Axel;M2211;Birzebbuga (St George''S Bay);9H6663;Y;N;N;N;;N;;MO;LTL;LHP;;;;;5.48;0.00;1.05;0.00;0.00;11.19;11.19;1;1991-12-10;MFL;;;PA;1991-01-01
MLT;MLT00MFC0407;;RET;2011-12-21;2011-12-21;MFC5407;MFC5407;Tikku;M1061;St. Julians Bay;;N;Y;N;N;;N;;MO;LTL;NK;;;;;5.10;0.00;1.48;0.00;0.00;18.65;11.19;3;1990-05-01;MFL;;;PA;1990-01-01
MLT;MLT00MFC0411;;RET;2008-02-05;2008-02-05;MFC5411;MFC5411;Redentur;M1391;Senglea (French Creek);9H5677;Y;Y;N;N;;N;;MO;LLS;LTL;;;;;4.57;0.00;0.61;0.00;0.00;10.44;0.00;1;1970-12-01;MFL;;;PA;1970-01-01
MLT;MLT00MFC0412;;RET;2008-01-28;2008-01-28;MFC5412;MFC5412;Marcus;M3092;Gnejna;;N;Y;N;N;;N;;MO;LTL;LLS;;;;;4.72;0.00;0.66;0.00;0.00;13.43;8.21;1;1974-01-01;MFL;;;PA;1972-01-01
MLT;MLT00MFC0416;;MOD;2023-04-25;2100-12-31;MFB0416;MFB416;GREZ;M4122;Armier;9H3779;Y;Y;Y;N;;N;;MO;LTL;LLD;;;;;4.85;0.00;1.11;0.00;0.00;37.50;0.00;3;1991-08-08;MFL;;;;1991-01-01
MLT;MLT00MFC0418;;RET;2008-01-30;2008-01-30;MFC5518;MFC5518;Il-Granc;M2062;St. Thomas Bay;;N;Y;N;N;;N;;MO;LTL;LLS;;;;;3.86;0.00;0.47;0.00;0.00;9.70;0.00;1;1963-01-01;MFL;;;PA;1963-01-01
MLT;MLT00MFC0419;;MOD;2024-02-29;2100-12-31;MFB0419;MFB419;SAN BERT I;M4452;Qawra;9H9485;Y;Y;N;N;;N;;MO;GTR;FPO;;;;;4.27;0.00;0.72;0.00;0.00;11.94;0.00;3;1990-01-01;MFL;;;;1990-01-01
MLT;MLT00MFC0421;;MOD;2022-06-14;2100-12-31;MFB0421;MFB421;Ciefa;M4302;St. Paul'S Bay (Xemxija);9H4786;Y;Y;N;N;;N;;MO;GTR;LLS;;;;;4.26;0.00;0.48;0.00;0.00;10.44;0.00;3;1988-01-01;MFL;;;;1988-01-01
MLT;MLT00MFC0423;;RET;2008-01-09;2008-01-09;MFC5423;MFC5423;Karm-Gol;M2091;Marsaxlokk (Il-Maghluq);9H5915;Y;Y;N;N;;N;;MO;FPO;LHP;;;;;6.11;0.00;2.45;0.00;0.00;26.11;18.65;3;1976-01-01;MFL;;;PA;1976-01-01
MLT;MLT00MFC0425;;RET;2007-11-16;2007-11-16;MFC5425;MFC5425;Sant Anna;M2031;Marsascala;9H7191;Y;Y;N;N;;N;;MO;LLS;LTL;;;;;4.50;0.00;0.56;0.00;0.00;20.14;7.39;3;1996-01-01;MFL;;;PA;1996-01-01
MLT;MLT00MFC0429;;MOD;2004-12-20;2100-12-31;MFB0429;MFB429;Miss Gnejna Bay;M3092;Gnejna;9H3731;Y;Y;N;N;;N;;MO;FPO;GTR;;;;;4.88;0.00;1.04;0.00;0.00;54.00;9.70;3;1992-01-01;MFL;;;;1991-01-01
MLT;MLT00MFC0430;;RET;2022-05-12;2022-05-12;MFC8430;MFC8430;Sabrina;M2031;Marsascala;;N;Y;N;N;;N;;MO;LLS;LLS;;;;;7.32;0.00;2.29;0.00;0.00;48.49;46.26;1;1972-01-01;MFL;;;;1972-01-01
MLT;MLT00MFC0431;;RET;2008-01-09;2008-01-09;MFC5431;MFC5431;Not Named;M2121;Marsaxlokk (Ix-Xatt);;N;Y;N;N;;N;;MO;LLS;LTL;;;;;5.01;0.00;0.67;0.00;0.00;5.97;0.00;1;1964-01-01;MFL;;;PA;1964-01-01
MLT;MLT00MFC0433;;MOD;2004-12-06;2100-12-31;MFB0433;MFB433;Sambah;M4182;Ramla Tat-Torri;9H4321;Y;Y;N;N;;N;;MO;GTR;LTL;;;;;5.00;0.00;1.43;0.00;0.00;35.81;35.81;3;1992-01-01;MFL;;;;1992-01-01
MLT;MLT00MFC0434;;DES;2007-04-13;2007-04-13;MFB0434;MFB434;Anthony;M1511;Kalkara (Kalkara Creek);;N;Y;N;N;;N;;MO;LLS;NK;;;;;5.16;0.00;1.30;0.00;0.00;13.43;9.70;1;1994-01-01;MFL;;;PA;1970-01-01
MLT;MLT00MFC0435;;RET;2008-04-16;2008-04-16;MFB0435;MFB435;Gagu;M1061;St. Julians Bay;;N;Y;N;N;;N;;MO;LLS;LTL;;;;;6.40;0.00;1.15;0.00;0.00;14.92;13.42;1;1979-01-01;MFL;;;PA;1960-01-01
MLT;MLT00MFC0436;;RET;2009-10-05;2009-10-05;MFB0436;MFB436;Trinita;M1511;Kalkara (Kalkara Creek);;N;Y;N;N;;N;;MO;GTR;LLS;;;;;5.79;0.00;0.76;0.00;0.00;14.92;8.21;1;1996-12-01;MFL;;;PA;1964-01-01
MLT;MLT00MFC0437;;RET;2008-09-01;2008-09-01;MFB0437;MFB437;Quest;M1061;St. Julians Bay;9H3446;Y;Y;N;N;;N;;MO;LLS;LLD;;;;;6.60;0.00;1.92;0.00;0.00;11.94;7.39;1;1990-01-01;MFL;;;PA;1954-01-01
MLT;MLT00MFC0442;;RET;2022-05-12;2022-05-12;MFC8442;MFC8442;Maria Assunta;M4122;Armier;9H3425;Y;Y;N;N;;N;;MO;LHP;LLD;;;;;5.65;0.00;1.34;0.00;0.00;48.00;8.95;3;1970-01-01;MFL;;;;1970-01-01
MLT;MLT00MFC0446;;MOD;2018-04-02;2100-12-31;MFB8446;MFB8446;Farfettillejl;M2121;Marsaxlokk (Ix-Xatt);9H3090;Y;Y;N;N;;N;;MO;GTR;LLS;;;;;6.25;0.00;1.62;0.00;0.00;48.49;8.00;1;1986-01-01;MFL;;;;1986-01-01
MLT;MLT00MFC0453;;RET;2008-01-07;2008-01-07;MFC5453;MFC5453;Ave Maria;M4392;St. Paul'S Bay (Il-Gillieru);9H2852;Y;Y;N;N;;N;;MO;LLS;FPO;;;;;5.50;0.00;1.99;0.00;0.00;104.44;0.00;3;1998-01-01;MFL;;;PA;1997-01-01
MLT;MLT00MFC0454;;MOD;2022-03-04;2100-12-31;MFA8454;MFA8454;Sea Hunt III;M2091;Marsaxlokk (Il-Maghluq);9H2683;Y;Y;N;N;;N;;MO;LLS;LA;;;;;9.45;0.00;4.79;0.00;0.00;88.80;177.60;1;1963-01-01;MFL;;;;1963-01-01
