Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;Place of registration name;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;ERS Exempt indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
SVN;SVN000000042;;RET;2022-01-03;2022-01-03;2-PI;2-PI;2-PI;SIPIR;Piran;;N;N;N;N;Y;N;;FX;GNS;GTR;;;;;6.20;0.00;1.93;0.00;0.00;28.70;0.00;1;1995-10-16;MFL;;;PA;
SVN;SVN000000044;;RET;2018-04-06;2018-04-06;4-PI;4-PI;4-PI;SIPIR;Piran;;N;N;N;N;Y;N;;FX;GNS;GTR;;;;;4.85;0.00;0.64;0.00;0.00;0.00;0.00;3;2003-01-16;MFL;;;PA;
SVN;SVN000000045;;RET;2021-10-21;2021-10-21;5-PI;5-PI;Maona;SIPIR;Piran;;N;N;N;N;Y;N;;FX;GNS;GTR;;;;;11.45;0.00;7.61;0.00;0.00;90.00;0.00;3;1997-07-25;MFL;;;PA;
SVN;SVN000000046;;MOD;2025-09-05;2100-12-31;6-PI;6-PI;Levante;SIPIR;Piran;;N;N;N;N;Y;N;;FX;GNS;GTR;;;;;7.95;0.00;3.75;0.00;0.00;58.80;0.00;1;2002-01-11;MFL;;;;
SVN;SVN000000048;;RET;2013-06-20;2013-06-20;8-PI;8-PI;8-PI;SIPIR;Piran;;N;N;N;N;Y;N;;FX;GNS;GTR;;;;;4.15;0.00;0.70;0.00;0.00;18.40;0.00;3;2000-11-15;MFL;;;PA;
SVN;SVN000000049;;DES;2010-04-15;2010-04-15;9-PI;9-PI;Verona;SIPIR;Piran;;N;N;N;N;Y;N;;FX;GNS;GTR;;;;;6.75;0.00;1.65;0.00;0.00;94.88;0.00;3;2001-04-25;MFL;;;PA;
SVN;SVN000000050;;MOD;2018-07-30;2100-12-31;919-KP;919-KP;Orkan;SIPIR;Piran;;N;Y;N;N;Y;N;;FX;GNS;GTR;;;;;8.05;0.00;3.90;0.00;0.00;58.00;0.00;4;2001-05-11;MFL;;;;
SVN;SVN000000051;;RET;2013-07-10;2013-07-10;4330-PI;4330-PI;Five;SIPIR;Piran;;N;N;N;N;Y;N;;FX;GNS;GTR;;;;;9.40;0.00;6.05;0.00;0.00;242.36;0.00;3;2002-03-19;MFL;;;PA;
SVN;SVN000000053;;MOD;2023-03-03;2100-12-31;13-PI;13-PI;13-PI;SIPIR;Piran;;N;Y;N;N;Y;N;;FX;GNS;GTR;;;;;4.50;0.00;1.09;0.00;0.00;2.94;0.00;3;2002-12-24;MFL;;;;
SVN;SVN000000054;;MOD;2021-07-15;2100-12-31;14-PI;14-PI;Ma-Ni;SIPIR;Piran;;N;N;N;N;Y;N;;FX;GNS;GTR;;;;;9.99;0.00;5.53;0.00;0.00;88.00;0.00;3;1987-08-18;MFL;;;;
SVN;SVN000000055;;MOD;2023-02-07;2100-12-31;15-PI;15-PI;15-PI;SIPIR;Piran;;N;Y;N;N;Y;N;;FX;GNS;GTR;;;;;6.72;0.00;2.16;0.00;0.00;11.03;0.00;1;1996-11-12;MFL;;;;
SVN;SVN000000056;;RET;2018-04-06;2018-04-06;16-PI;16-PI;16-PI;SIPIR;Piran;;N;N;N;N;Y;N;;FX;GNS;GTR;;;;;5.50;0.00;1.62;0.00;0.00;6.61;0.00;1;2002-11-15;MFL;;;PA;
SVN;SVN000000057;;MOD;2017-10-18;2100-12-31;17-PI;17-PI;17-PI;SIPIR;Piran;;N;Y;N;N;Y;N;;FX;GNS;GTR;;;;;5.85;0.00;0.94;0.00;0.00;0.00;0.00;1;2007-04-24;MFL;;;;
SVN;SVN000000058;;MOD;2022-08-26;2100-12-31;18-PI;18-PI;Valentina;SIPIR;Piran;;N;Y;N;N;Y;N;;FX;GNS;GTR;;;;;7.90;0.00;2.02;0.00;0.00;92.00;0.00;1;1989-03-03;MFL;;;;
SVN;SVN000000059;;RET;2017-03-07;2017-03-07;19-PI;19-PI;19-PI;SIPIR;Piran;;N;N;N;N;Y;N;;FX;GNS;GTR;;;;;4.50;0.00;1.09;0.00;0.00;18.38;0.00;3;1996-03-15;MFL;;;PA;
SVN;SVN000000060;;MOD;2022-01-21;2100-12-31;20-PI;20-PI;Furia;SIPIR;Piran;;N;Y;N;N;Y;N;;FX;OTB;GNS;;;;;9.99;0.00;8.20;0.00;0.00;205.80;0.00;3;1997-06-30;MFL;;;;
SVN;SVN000000061;;MOD;2018-07-11;2100-12-31;21-PI;21-PI;21-PI;SIPIR;Piran;;N;Y;N;N;Y;N;;FX;GNS;GTR;;;;;4.50;0.00;1.09;0.00;0.00;18.23;0.00;3;2003-03-31;MFL;;;;
