Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;Place of registration name;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;ERS Exempt indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
BEL;BEL035191970;;DES;1993-04-08;1993-04-08;519;Z.519;WHITE HORSE;ZEEBR;;OPUO;Y;Y;N;Y;;N;;FX;TBB;NO;;;;;28.12;24.00;154.00;0.00;0.00;386.00;0.00;2;1970-09-04;E10;;;PA;1970-01-01
BEL;BEL035191993;;DES;2012-06-25;2012-06-25;519;Z.519;ENTERPRISE;ZEEBR;;OPUO;Y;Y;Y;Y;;N;;FX;TBB;OTB;;;;;22.07;19.43;98.00;0.00;0.00;221.00;0.00;2;1993-04-23;MFL;;;PA;1993-01-01
BEL;BEL035251997;9150729;MOD;2021-12-13;2100-12-31;525;Z.525;SYLVIA-MARY;BEZEE;Zeebrugge;OPUU;Y;Y;Y;Y;;Y;205232000;FX;TBB;OTB;;;;;23.85;20.98;138.00;0.00;0.00;221.00;0.00;2;1997-05-15;MFL;;;;1997-01-01
BEL;BEL035261968;;RET;1996-10-25;1996-10-25;526;Z.526;FLAMINGO II;ZEEBR;;OPUV;Y;Y;N;Y;;N;;FX;TBB;NO;;;;;30.70;26.90;159.00;0.00;0.00;368.00;0.00;2;1968-08-26;E10;;;PA;1968-01-01
BEL;BEL035261999;9202871;MOD;2023-09-15;2100-12-31;526;Z.526;VAYA CON DIOS;BEZEE;Zeebrugge;OPUV;Y;Y;Y;Y;N;Y;205316000;FX;TBB;OTB;;;;;36.11;32.52;351.00;0.00;0.00;942.00;0.00;2;1999-05-14;MFL;;;;1999-01-01
BEL;BEL035361963;;EXP;1999-11-04;1999-11-04;536;O.536;ZEEVALK;OOSTE;;OPVF;Y;Y;Y;Y;;N;;FX;TBB;OTB;;;;;20.50;18.43;46.00;0.00;0.00;166.00;0.00;2;1963-12-11;4A1;NLD;EX;PA;1963-01-01
BEL;BEL035481988;;DES;2003-11-18;2003-11-18;548;Z.548;FLAMINGO;ZEEBR;;OPVR;Y;Y;Y;Y;;N;;FX;TBB;NO;;;;;23.82;21.31;82.00;0.00;0.00;221.00;0.00;2;1988-11-07;MFL;;;PA;1988-01-01
BEL;BEL035541964;8433186;EXP;1998-09-30;1998-09-30;554;Z.554;NADIA;ZEEBR;;OPVX;Y;N;Y;Y;;N;;TU;TBB;OTB;;;;;19.20;16.55;42.00;0.00;0.00;191.00;0.00;2;1964-07-01;4A1;NLD;EX;PA;1964-01-01
BEL;BEL035681988;8745436;MOD;2022-12-19;2100-12-31;041;Z.41;ALBERT BOS;BEZEE;Zeebrugge;OPBO;Y;Y;Y;Y;;Y;205263000;FX;TBB;OTB;;;;;23.97;21.57;100.00;0.00;0.00;221.00;0.00;2;1988-03-15;MFL;;;;1988-01-01
BEL;BEL035691965;;RET;1992-06-02;1992-06-02;569;Z.569;BLAUWVOET;ZEEBR;;OPWM;Y;N;N;Y;;N;;FX;OTB;NO;;;;;25.00;21.49;0.00;97.44;0.00;221.00;0.00;2;1965-02-28;E13;;;AC;1965-01-01
BEL;BEL035711989;8817344;MOD;2021-01-11;2100-12-31;571;Z.571;CUSTOS DEUS;BEZEE;Zeebrugge;OPWO;Y;Y;Y;Y;;Y;205192000;FX;TBB;OTB;;;;;38.93;34.35;372.00;0.00;0.00;1200.00;0.00;2;1989-06-30;MFL;;;;1989-01-01
BEL;BEL035731964;;DES;1993-12-29;1993-12-29;573;Z.573;LA PALOMA;ZEEBR;;OPWQ;Y;N;N;Y;;N;;FX;OTB;NO;;;;;25.20;22.07;0.00;99.02;0.00;221.00;0.00;2;1965-02-09;E13;;;AC;1964-01-01
BEL;BEL035752000;9092642;MOD;2024-07-08;2100-12-31;575;Z.57;HEIN SENIOR;BEZEE;Zeebrugge;OPWS;Y;Y;Y;Y;N;Y;205128000;FX;TBB;OTB;;;;;23.99;21.30;102.00;0.00;0.00;221.00;0.00;2;2000-01-14;MFL;;;;2000-01-01
BEL;BEL035752024;1027902;MOD;2025-03-10;2100-12-31;574;Z.575;JANNEKE;BEZEE;Zeebrugge;OPCE;Y;Y;Y;Y;N;Y;205247000;FX;TBB;OTB;;;;;27.99;26.74;260.00;0.00;0.00;1200.00;0.00;2;2024-06-11;MFL;;;PA;2024-01-01
BEL;BEL035761969;;DES;1998-09-02;1998-09-02;576;Z.576;OSTARA;ZEEBR;;OPWT;Y;Y;Y;Y;;N;;FX;TBB;NO;;;;;33.21;26.83;182.00;0.00;0.00;441.00;0.00;2;1969-07-17;4A1;;;PA;1969-01-01
BEL;BEL035761999;8976451;MOD;2021-01-12;2100-12-31;576;Z.576;MARE NOSTRUM;BEZEE;Zeebrugge;OPWT;Y;Y;Y;Y;;Y;205322000;FX;TBB;NO;;;;;37.89;32.98;385.00;0.00;0.00;1200.00;0.00;2;1999-06-22;MFL;;;;1999-01-01
BEL;BEL035781965;;DES;1992-06-22;1992-06-22;578;Z.578;CAROHEIN;ZEEBR;;OPWV;Y;N;N;Y;;N;;FX;TBB;PTB;;;;;21.00;17.75;0.00;57.84;0.00;217.00;0.00;1;1966-02-15;C10;;;AC;1965-01-01
BEL;BEL035801963;;EXP;1999-03-04;1999-03-04;580;Z.580;POSEIDON;ZEEBR;;OPWX;Y;N;Y;Y;;N;;FX;PTB;TBB;;;;;20.64;17.63;61.00;0.00;0.00;206.00;0.00;1;1963-04-16;4A1;GBR;EX;PA;1963-01-01
BEL;BEL035821964;;RET;1998-04-21;1998-04-21;582;Z.582;ASANNAT;ZEEBR;;OPWZ;Y;Y;Y;Y;;N;;FX;TBB;OTB;;;;;19.80;16.50;51.00;48.82;0.00;107.00;0.00;1;1964-10-22;4A1;;;PA;1964-01-01
BEL;BEL035831970;;RET;2008-10-16;2008-10-16;583;Z.583;ANGELINA;ZEEBR;;OPXA;Y;Y;Y;Y;;N;;FX;TBB;NO;;;;;30.70;26.48;149.00;0.00;0.00;552.00;0.00;2;1970-04-30;MFL;;;PA;1970-01-01
BEL;BEL035841967;;DES;1993-12-28;1993-12-28;584;Z.584;SEA BIRD;ZEEBR;;OPXB;Y;N;N;Y;;N;;FX;TBB;NO;;;;;27.40;24.11;0.00;109.29;0.00;294.00;0.00;2;1967-07-19;E10;;;AC;1967-01-01
BEL;BEL035861963;;EXP;1996-11-12;1996-11-12;586;Z.586;MERMAID;ZEEBR;;OPXD;Y;N;N;Y;;N;;FX;TBB;OTB;;;;;18.00;16.00;0.00;38.95;0.00;177.00;0.00;2;1963-07-01;E10;NLD;EX;PA;1963-01-01
BEL;BEL035961988;8812760;MOD;2021-01-12;2100-12-31;115;Z.115;ANTJE DE VRIES;BEZEE;Zeebrugge;OPEK;Y;Y;Y;Y;;Y;205752000;FX;TBB;OTB;;;;;37.84;32.96;369.00;0.00;0.00;1200.00;0.00;2;1988-08-02;MFL;;;;1988-01-01
BEL;BEL035971965;;DES;1993-12-29;1993-12-29;597;Z.597;JUPITER;ZEEBR;;OPXO;Y;N;N;Y;;N;;FX;OTB;NO;;;;;21.00;19.82;97.00;0.00;0.00;221.00;0.00;2;1965-03-25;E13;;;AC;1965-01-01
BEL;BEL037002012;8564557;RET;2021-01-18;2021-01-18;700;Z.700;BRAVEHAERT;BEZEE;Zeebrugge;OQBV;Y;Y;Y;Y;;Y;205010000;FX;OTB;NO;;;;;14.80;14.80;23.00;0.00;0.00;221.00;0.00;2;2012-10-12;MFL;;;PA;2012-01-01
BEL;BEL037382002;9246059;EXP;2020-03-20;2020-03-20;282;Z.282;JOCHEM;ZEEBR;;OPKV;Y;Y;Y;Y;;N;;FX;SSC;OTB;;;;;27.84;24.96;128.00;0.00;0.00;852.00;0.00;2;2002-07-08;MFL;SUR;EX;PA;2002-01-01
BEL;BEL040031974;;EXP;1998-06-03;1998-06-03;003;N.3;PATRICK;NIEUW;;OPAC;Y;N;Y;Y;;N;;TO;OTB;TBB;;;;;27.20;20.65;119.00;118.46;0.00;331.00;0.00;2;1974-07-19;4A2;IRL;EX;PA;1974-01-01
BEL;BEL040221963;;RET;2016-06-30;2016-06-30;020;O.20;NYX;OOSTE;;OPAT;Y;Y;Y;Y;;N;;FX;TBB;OTB;;;;;19.00;16.53;37.00;0.00;0.00;216.00;0.00;2;1979-11-19;MFL;;;PA;1963-01-01
BEL;BEL040222010;;RET;2012-04-04;2012-04-04;022;N.22;MAYRA-LISA;NIEUW;;OPAV;Y;Y;Y;Y;;N;;FX;GNS;GTR;;;;;14.98;14.97;28.00;0.00;0.00;744.00;0.00;3;2010-06-10;MFL;;;PA;2010-01-01
BEL;BEL040361981;;DES;2007-12-10;2007-12-10;036;Z.36;ARCA;ZEEBR;;OPBJ;Y;Y;Y;Y;;N;;FX;TBB;NO;;;;;34.60;31.04;286.00;0.00;0.00;883.00;0.00;2;1981-05-14;MFL;;;PA;1981-01-01
BEL;BEL040401973;;DES;1992-12-23;1992-12-23;040;N.40;RAVELINGEN;NIEUW;;OPBN;Y;N;N;Y;;N;;FX;OTB;NO;;;;;25.58;20.65;0.00;103.68;0.00;276.00;0.00;2;1973-11-30;E13;;;AC;1973-01-01
BEL;BEL040451961;;DES;1995-02-10;1995-02-10;045;Z.45;HERAKLES;ZEEBR;;OPBS;Y;Y;N;Y;;N;;FX;OTB;TBB;;;;;31.35;27.40;170.00;0.00;0.00;397.00;0.00;2;1961-07-01;E13;;;PA;1961-01-01
BEL;BEL040491982;;RET;1995-02-27;1995-02-27;049;O.49;STEVE;OOSTE;;OPBW;Y;N;N;Y;;N;;FX;TBB;PTB;;;;;14.00;12.37;24.00;0.00;0.00;144.00;0.00;2;1984-11-05;E10;;;PA;1982-01-01
BEL;BEL040521984;8985153;EXP;1998-10-08;1998-10-08;052;N.52;SEA HUNTER;NIEUW;;OPBZ;Y;N;Y;Y;;N;;TU;TBB;NO;;;;;23.90;20.65;93.00;0.00;0.00;221.00;0.00;2;1984-02-11;4A1;NLD;;PA;1984-01-01
BEL;BEL040571986;8524076;RET;2022-06-14;2022-06-14;083;O.83;JOKE;BEOST;Oostende (Ostend);OPDE;Y;Y;Y;Y;;Y;205715000;FX;TBB;OTB;;;;;23.75;21.15;99.00;0.00;0.00;221.00;0.00;2;1986-10-17;MFL;;;;1986-01-01
BEL;BEL040581986;8548462;MOD;2021-05-07;2100-12-31;081;O.81;JAIDY;BEOST;Oostende (Ostend);OPDC;Y;Y;Y;Y;;Y;205768000;FX;TBB;OTB;;;;;19.35;17.01;69.00;0.00;0.00;221.00;0.00;2;1986-04-15;MFL;;;;1986-01-01
BEL;BEL040731986;;RET;2016-03-29;2016-03-29;034;N.34;L'ETAPLOIS;NIEUW;;OPBH;Y;Y;N;Y;;N;;FX;OTB;GNS;;;;;12.40;11.11;22.00;0.00;0.00;220.00;0.00;2;1986-06-10;MFL;;;PA;1986-01-01
BEL;BEL040731989;;DES;2011-03-01;2011-03-01;028;N.28;MOOIE MEID;NIEUW;;OPBB;Y;Y;Y;Y;;N;;FX;TBB;OTB;;;;;19.60;17.20;64.00;0.00;0.00;220.00;0.00;2;1989-09-15;MFL;;;PA;1989-01-01
BEL;BEL040751986;;RET;2014-06-02;2014-06-02;075;Z.75;ZELDENRUST;ZEEBR;;OPCW;Y;Y;Y;Y;;N;;FX;TBB;OTB;;;;;23.75;21.15;89.00;0.00;0.00;218.00;0.00;2;1986-07-11;MFL;;;PA;1986-01-01
BEL;BEL040862006;8548204;MOD;2021-01-11;2100-12-31;086;N.86;RUDY;BENIE;Nieuwpoort;OPDH;Y;Y;Y;Y;;Y;205281000;FX;TBB;OTB;;;;;20.01;18.08;57.00;0.00;0.00;221.00;0.00;2;2006-04-01;MFL;;;;2006-01-01
BEL;BEL040881961;;RET;2002-07-07;2002-07-07;738;O.738;NOVA CURA;OOSTE;;OQDL;Y;N;Y;Y;;N;;FX;TBB;NO;;;;;17.95;16.17;35.00;0.00;0.00;219.00;0.00;2;1973-12-14;4A1;;;PA;1961-01-01
BEL;BEL040951987;;RET;2016-02-22;2016-02-22;095;N.95;JONAS II;NIEUW;;OPDQ;Y;Y;N;Y;;N;;FX;GNS;GTR;;;;;12.68;12.25;18.00;0.00;0.00;471.00;0.00;3;1987-08-03;MFL;;;PA;1987-01-01
BEL;BEL041261970;;DES;2009-12-21;2009-12-21;126;Z.126;SOPHIE;ZEEBR;;OPEV;Y;Y;Y;Y;;N;;FX;TBB;NO;;;;;30.24;27.03;142.00;0.00;0.00;515.00;0.00;2;1988-11-28;MFL;;;PA;1970-01-01
BEL;BEL041521966;;DES;2006-04-25;2006-04-25;396;O.396;SABRINA;OOSTE;;OPPV;Y;Y;Y;Y;;N;;FX;TBB;OTB;;;;;17.50;15.73;37.00;0.00;0.00;221.00;0.00;2;1985-11-20;MFL;;;PA;1966-01-01
BEL;BEL043501985;;EXP;1991-07-26;1991-07-26;350;N.350;COLETTE;NIEUW;;OPNL;Y;Y;N;Y;;N;;FX;TBB;PTB;;;;;19.94;17.43;61.00;0.00;0.00;191.00;0.00;2;1986-01-03;ZEE;NLD;EX;PA;1985-01-01
BEL;BEL043501996;9149641;MOD;2021-01-11;2100-12-31;350;N.350;INGRID;BENIE;Nieuwpoort;OPNL;Y;Y;Y;Y;;Y;205148000;FX;TBB;OTB;;;;;23.82;21.04;104.00;0.00;0.00;221.00;0.00;2;1996-02-19;MFL;;;;1996-01-01
BEL;BEL044021963;8529076;EXP;2000-05-12;2000-05-12;782;N.782;DE NORMA;NIEUW;;OQFD;Y;N;Y;Y;;N;;TU;TBB;OTB;;;;;23.78;20.65;97.00;0.00;0.00;208.00;0.00;2;1963-06-07;4A1;NLD;EX;PA;1963-01-01
BEL;BEL045251969;;DES;1995-05-19;1995-05-19;525;N.525;GOLFBREKER;NIEUW;;OPUU;Y;N;N;Y;;N;;FX;TBB;PTB;;;;;22.60;18.04;70.00;0.00;0.00;202.00;0.00;1;1970-01-16;E10;;;PA;1969-01-01
BEL;BEL045551954;;EXP;1998-12-23;1998-12-23;555;N.555;VALENTINO;NIEUW;;OPVY;Y;N;Y;Y;;N;;FX;TBB;PTB;;;;;16.60;14.30;23.00;0.00;0.00;110.00;0.00;2;1954-07-30;4A1;NLD;EX;PA;1954-01-01
BEL;BEL045631964;;EXP;1999-10-06;1999-10-06;563;N.563;ZEE-ADELT;NIEUW;;OPWG;Y;N;Y;Y;;N;;FX;OTB;PTB;;;;;21.00;18.04;59.00;0.00;0.00;221.00;0.00;2;1964-08-25;4A2;NLD;EX;PA;1964-01-01
BEL;BEL045751966;;EXP;1999-04-01;1999-04-01;575;O.575;BOREAS;OOSTE;;OPWS;Y;N;Y;Y;;N;;FX;TBB;OTB;;;;;20.97;18.04;63.00;0.00;0.00;221.00;0.00;2;1966-10-12;4A1;NLD;EX;PA;1966-01-01
BEL;BEL045901961;;DES;1993-12-30;1993-12-30;590;N.590;HORIZON;NIEUW;;OPXH;Y;N;N;Y;;N;;FX;TBB;PTB;;;;;19.80;17.46;0.00;48.82;0.00;107.00;0.00;1;1962-03-09;C10;;;AC;1961-01-01
BEL;BEL045991964;;DES;1992-06-03;1992-06-03;599;N.599;ZEEVOGEL;NIEUW;;OPXQ;Y;N;N;Y;;N;;FX;OTB;TBB;;;;;21.00;14.68;0.00;58.66;0.00;165.00;0.00;1;1964-10-09;C10;;;AC;1964-01-01
BEL;BEL047001968;;DES;2011-04-20;2011-04-20;700;Z.700;RAPKE;ZEEBR;;OQBV;Y;Y;Y;Y;;N;;FX;TBB;OTB;;;;;16.80;15.02;33.00;0.00;0.00;221.00;0.00;2;1968-06-06;MFL;;;PA;1968-01-01
BEL;BEL047061968;;DES;2004-12-10;2004-12-10;706;N.706;STER DER ZEE;NIEUW;;OQCF;Y;Y;Y;Y;;N;;FX;TBB;OTB;;;;;27.20;23.58;109.00;0.00;0.00;221.00;0.00;2;1968-12-11;MFL;;;AC;1968-01-01
BEL;BEL047081969;;DES;1992-12-28;1992-12-28;708;N.708;RUYTINGEN;NIEUW;;OQCH;Y;N;N;Y;;N;;FX;OTB;NO;;;;;25.58;22.00;0.00;110.22;0.00;276.00;0.00;2;1969-06-24;E13;;;AC;1969-01-01
BEL;BEL047091969;;DES;1992-12-28;1992-12-28;709;N.709;MARDYCK;NIEUW;;OQCI;Y;N;N;Y;;N;;FX;OTB;NO;;;;;25.58;22.00;0.00;110.22;0.00;276.00;0.00;2;1969-08-21;E13;;;AC;1969-01-01
BEL;BEL047191968;;RET;1990-08-31;1990-08-31;719;N.719;ATLANTIC;NIEUW;;OQCS;Y;N;N;Y;;N;;FX;OTB;NO;;;;;25.00;21.00;0.00;86.59;0.00;221.00;0.00;2;1968-02-02;ZEE;;;PA;1968-01-01
BEL;BEL047201963;;RET;2009-11-19;2009-11-19;088;N.88;NOVA-CURA;NIEUW;;OPDJ;Y;Y;Y;Y;;N;;FX;TBB;OTB;;;;;22.00;18.84;68.00;0.00;0.00;218.00;0.00;2;1964-02-04;MFL;;;PA;1963-01-01
BEL;BEL047231969;;DES;2004-12-10;2004-12-10;723;N.723;PALLIETER;NIEUW;;OQCW;Y;Y;Y;Y;;N;;FX;TBB;OTB;;;;;23.00;20.48;82.00;0.00;0.00;221.00;0.00;2;1969-09-04;MFL;;;AC;1969-01-01
