Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;Place of registration name;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;ERS Exempt indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
BGR;BGR002430011;;RET;2012-03-05;2012-03-05;011;ПР011;Пр011;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHM;;;;;6.20;0.00;0.98;0.00;0.00;18.39;0.00;1;1988-02-17;MFL;;;PA;1988-01-01
BGR;BGR002430012;;MOD;2017-12-31;2100-12-31;012;ПР012;ПР012;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;6.30;0.00;0.81;0.00;0.00;11.03;0.00;1;1995-05-10;MFL;;;PA;1995-01-01
BGR;BGR002430019;;RET;2009-06-19;2009-06-19;019;ПР019;АРГО;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHM;;;;;6.05;0.00;0.87;0.00;0.00;13.24;0.00;1;1996-09-18;MFL;;;PA;1996-01-01
BGR;BGR002430020;;MOD;2018-01-18;2100-12-31;020;ПР020;ПР020;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;6.65;0.00;1.01;0.00;0.00;13.24;0.00;1;1995-04-12;MFL;;;PA;1995-01-01
BGR;BGR002430024;;RET;2013-04-02;2013-04-02;024;ПР024;ПР024;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;GNS;;;;;7.50;0.00;3.18;0.00;0.00;33.10;0.00;1;1988-02-25;MFL;;;PA;1988-01-01
BGR;BGR002430025;;MOD;2023-03-06;2100-12-31;Пр 025;Пр 025;Пр 025;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;6.40;0.00;0.98;0.00;0.00;11.77;0.00;3;1994-09-27;MFL;;;PA;1970-01-01
BGR;BGR002430027;;RET;2009-06-19;2009-06-19;027;ПР027;ПР027;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;GNS;;;;;6.90;0.00;1.05;0.00;0.00;11.03;0.00;1;2001-02-09;MFL;;;PA;2001-01-01
BGR;BGR002430028;;RET;2025-01-13;2025-01-13;028;ПР028;ТАНЯ;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;7.04;0.00;1.38;0.00;0.00;44.13;0.00;3;1988-03-01;MFL;;;PA;1988-01-01
BGR;BGR002430031;;RET;2013-04-02;2013-04-02;031;ПР031;ПР 031;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHM;;;;;6.50;0.00;0.80;0.00;0.00;5.88;0.00;1;1988-03-07;MFL;;;PA;1988-01-01
BGR;BGR002430033;;MOD;2017-12-31;2100-12-31;033;ПР033;НИКИ;BGPRI;Primorsko;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;6.70;0.00;1.10;0.00;0.00;33.10;0.00;1;1988-03-08;MFL;;;PA;1988-01-01
