Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;Place of registration name;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;ERS Exempt indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
ROU;ROM000002823;;RET;2012-09-14;2012-09-14;ROUP060285TO;ROUP060285TO;285 TO;TOMIS;;;N;N;N;N;;N;;FX;GNS;LLD;;;;;6.51;0.00;0.60;0.00;0.00;0.00;0.00;1;2006-03-22;MFL;;;PA;1974-01-01
ROU;ROM000002825;;RET;2014-08-18;2014-08-18;ROUP060087TO;ROUP060087TO;87 TO;TOMIS;;;N;N;N;N;;N;;FX;GNS;LLS;;;;;4.50;0.00;0.33;0.00;0.00;0.00;0.00;3;2006-03-24;MFL;;;PA;1990-01-01
ROU;ROM000002826;;MOD;2015-05-13;2100-12-31;64415;3 3648 CT;3648;CT;Constanta;;Y;N;N;Y;;Y;;FX;GNS;LLS;;;;;8.10;0.00;1.24;0.00;0.00;0.00;0.00;3;2006-03-24;MFL;;;;1993-01-01
ROU;ROM000002827;;RET;2016-12-06;2016-12-06;ROUP100125CT;ROUP100125CT;ALEV;CONSTANTA;;;N;N;N;N;;N;;FX;GNS;LHP;;;;;7.00;0.00;0.72;0.00;0.00;0.00;0.00;3;2010-01-25;MFL;;;PA;1989-01-01
ROU;ROM000002828;;RET;2012-09-11;2012-09-11;ROUP060316MH;ROUP060316MH;316 MH;MAHMUDIA;;;N;N;N;N;;N;;FX;GNS;LLS;;;;;6.76;0.00;0.53;0.00;0.00;0.00;0.00;3;2006-03-27;MFL;;;PA;1990-01-01
ROU;ROM000002829;;RET;2012-09-11;2012-09-11;ROUP060092MG;ROUP060092MG;92 MG;MANGALIA;;;N;N;N;N;;N;;FX;GNS;LLD;;;;;7.85;0.00;1.13;0.00;0.00;7.35;0.00;3;2006-03-27;MFL;;;PA;1992-01-01
ROU;ROM000002847;;MOD;2025-09-08;2100-12-31;64427;3 5298 CT;5298;CT;Constanta;;N;N;N;Y;Y;Y;;FX;GNS;LLS;LHP;SB;;;6.90;0.00;2.38;0.00;0.00;0.00;0.00;1;2006-03-30;MFL;;;;1987-01-01
ROU;ROM000002848;;RET;2014-08-18;2014-08-18;ROUP060523TO;ROUP060523TO;SPONTIS;TOMIS;;;N;N;N;N;;N;;FX;GNS;LLS;;;;;7.35;0.00;2.49;0.00;0.00;33.00;0.00;3;2006-03-30;MFL;;;PA;1993-01-01
ROU;ROM000002871;;RET;2012-09-11;2012-09-11;ROUP060373JR;ROUP060373JR;373 JR;JURILOVCA;;;N;N;N;N;;N;;FX;GND;GTR;;;;;7.06;0.00;0.82;0.00;0.00;0.00;0.00;1;2010-03-15;MFL;;;PA;2006-01-01
ROU;ROM000002900;;RET;2012-09-13;2012-09-13;ROUP060042CT;ROUP060042CT;42 CT;CONSTANTA;;;N;N;N;N;;N;;FX;GNS;LLD;;;;;6.96;0.00;0.77;0.00;0.00;3.60;0.00;1;2006-04-12;MFL;;;PA;1998-01-01
ROU;ROM000002901;;RET;2012-09-12;2012-09-12;ROUP060063CT;ROUP060063CT;63 CT;CONSTANTA;;;N;N;N;N;;N;;FX;GNS;GTR;;;;;7.03;0.00;0.70;0.00;0.00;4.42;0.00;1;2006-04-12;MFL;;;PA;1998-01-01
ROU;ROM000002902;;RET;2012-09-14;2012-09-14;ROUP060016CT;ROUP060016CT;16 CT;CONSTANTA;;;N;N;N;N;;N;;FX;GNS;LLD;;;;;6.63;0.00;0.63;0.00;0.00;0.00;0.00;3;2006-04-12;MFL;;;PA;1992-01-01
ROU;ROM000002903;;MOD;2019-02-04;2100-12-31;64443;3 2974 CT;2974;CT;Constanta;;Y;Y;N;Y;;Y;;FX;GNS;LHP;LLS;;;;6.25;0.00;0.67;0.00;0.00;0.00;0.00;1;2006-04-12;MFL;;;;1970-01-01
ROU;ROM000002904;;RET;2012-09-12;2012-09-12;ROUP060010CT;ROUP060010CT;10 CT;CONSTANTA;;;N;N;N;N;;N;;FX;GNS;LLD;;;;;6.00;0.00;0.59;0.00;0.00;4.40;0.00;1;2006-04-12;MFL;;;PA;1971-01-01
ROU;ROM000002905;;RET;2012-09-13;2012-09-13;ROUP060103CT;ROUP060103CT;103 CT;CONSTANTA;;;N;N;N;N;;N;;FX;GNS;LLD;;;;;6.20;0.00;0.55;0.00;0.00;0.00;0.00;1;2006-04-12;MFL;;;PA;2003-01-01
ROU;ROM000002906;;RET;2012-09-12;2012-09-12;ROUP060064MM;ROUP060064MM;64 MM;MAMAIA;;;N;N;N;N;;N;;FX;GNS;LLS;;;;;6.85;0.00;0.88;0.00;0.00;5.88;0.00;1;2006-04-12;MFL;;;PA;2000-01-01
ROU;ROM000002907;;RET;2012-09-12;2012-09-12;ROUP060148CT;ROUP060148CT;148 CT;CONSTANTA;;;N;N;N;N;;N;;FX;GNS;LLD;;;;;7.23;0.00;0.87;0.00;0.00;21.00;0.00;1;2006-04-12;MFL;;;PA;2003-01-01
ROU;ROM000002908;;RET;2012-09-11;2012-09-11;ROUP060332TO;ROUP060332TO;332 TO;TOMIS;;;N;N;N;N;;N;;FX;GNS;LLD;;;;;7.03;0.00;0.83;0.00;0.00;0.00;0.00;1;2006-04-12;MFL;;;PA;2005-01-01
ROU;ROM000002909;;RET;2012-09-14;2012-09-14;ROUP060375TO;ROUP060375TO;375 TO;TOMIS;;;N;N;N;N;;N;;FX;GNS;LLD;;;;;7.50;0.00;0.89;0.00;0.00;0.00;0.00;1;2006-04-12;MFL;;;PA;2006-01-01
ROU;ROM000002910;;RET;2012-09-12;2012-09-12;ROUP060085CT;ROUP060085CT;85 CT;CONSTANTA;;;N;N;N;N;;N;;FX;GNS;LLD;;;;;6.70;0.00;0.74;0.00;0.00;4.40;0.00;1;2006-04-12;MFL;;;PA;1990-01-01
ROU;ROM000002911;;RET;2012-09-13;2012-09-13;ROUP060018CT;ROUP060018CT;18 CT;CONSTANTA;;;N;N;N;N;;N;;FX;GNS;GTR;;;;;6.55;0.00;0.48;0.00;0.00;5.80;0.00;1;2006-04-12;MFL;;;PA;1992-01-01
