Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;Place of registration name;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;ERS Exempt indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
DEU;DEU000240619;;RET;2024-08-01;2024-08-01;BAN24;BAN24;---;DEBA4;Bansin;;N;N;N;N;N;N;;GO;GNS;LLS;;;;;6.95;6.83;2.00;0.00;0.00;20.00;0.00;1;1995-12-01;MFL;;;PA;1995-01-01
DEU;DEU000240624;;MOD;2007-07-16;2100-12-31;FRE19;FRE19;MINDY;0614;;;N;Y;N;;;;;FX;GNS;LLS;;;;;8.65;0.00;6.00;0.00;0.00;68.00;0.00;3;2001-11-14;MFL;;;;1983-01-01
DEU;DEU000240627;;RET;2006-01-30;2006-01-30;GOEH2;GOEH2;---;0628;;;N;N;N;;;;;FX;GNS;LLS;;;;;5.20;0.00;1.00;0.00;0.00;6.00;0.00;1;1974-04-18;MFL;;;PA;1974-01-01
DEU;DEU000240631;;RET;2004-07-05;2004-07-05;AWA30;AWA30;---;0631;;;N;N;N;;;;;FX;GNS;NK;;;;;8.50;7.60;3.00;5.11;0.00;22.00;0.00;1;1963-07-02;MFL;;;PA;1963-01-01
DEU;DEU000240637;;RET;1993-07-01;1993-07-01;NEU013;NEU013;---;0637;;;N;N;N;;;;;FX;GNS;NO;;;;;6.30;0.00;0.00;2.80;0.00;3.00;0.00;;1964-07-11;C19;;;PA;
DEU;DEU000240639;;RET;2005-05-10;2005-05-10;NEU37N;NEU37N;---;0637;;;N;N;N;;;;;FX;GNS;LLS;;;;;6.20;0.00;1.00;2.71;0.00;15.00;0.00;3;1978-01-25;MFL;;;PA;1963-01-01
DEU;DEU000240641;;CHA;2022-11-02;2100-12-31;SAS87N;SAS87N;---;DESAS;Sassnitz;;N;Y;N;N;Y;N;;GO;GNS;LLS;;;;;4.70;0.00;1.00;0.00;0.00;15.00;0.00;3;2007-06-08;MFL;;;PA;2007-01-01
DEU;DEU000240645;;RET;1994-05-05;1994-05-05;RIB10;RIB10;---;0645;;;N;N;N;;;;;FX;GNS;NK;;;;;5.80;0.00;0.00;2.38;0.00;4.00;0.00;;1965-11-17;C19;;;PA;
DEU;DEU000240648;;MOD;2008-05-22;2100-12-31;BOR13;BOR13;---;0648;;;N;Y;N;;;;;FX;GNS;FPO;;;;;4.88;0.00;1.00;0.00;0.00;11.00;0.00;3;1992-09-10;MFL;;;PA;1992-01-01
DEU;DEU000240650;;RET;2020-04-30;2020-04-30;ZID21;ZID21;---;0650;;;N;N;N;N;;N;;GO;GNS;LLS;;;;;4.40;0.00;1.00;0.00;0.00;5.00;0.00;3;1999-08-06;MFL;;;PA;1999-01-01
DEU;DEU000240651;;RET;1993-05-01;1993-05-01;RER009;RER009;---;0651;;;N;N;N;;;;;FX;GNS;LLS;;;;;9.30;0.00;0.00;6.11;0.00;15.00;0.00;;1958-11-07;C19;;;PA;
DEU;DEU000250300;;RET;1992-08-17;1992-08-17;BRA1;BRA1;FREIHEIT;0316;;;N;N;N;;;;;FX;GNS;NO;;;;;14.08;12.24;0.00;12.33;0.00;53.00;0.00;;1971-11-26;C19;;;PA;
DEU;DEU000250500;;RET;1994-12-05;1994-12-05;HF538;HF538;GERMANIA;0501;;DARS;Y;N;N;;;;;FX;OTB;PTB;;;;;26.47;23.82;0.00;101.69;0.00;441.00;0.00;;1960-08-24;G20;;;AC;
DEU;DEU000250601;;RET;1990-12-04;1990-12-04;ROS333;ROS333;EHRN WELK;0601;;Y4CC;Y;N;N;;;;;FX;OTM;OTB;;;;;101.88;95.20;0.00;3169.19;0.00;2856.00;0.00;;1977-12-07;2;;;PA;
DEU;DEU000250602;;RET;2006-06-01;2006-06-01;SAS62;SAS62;LOECKNITZ;0602;;Y4LO;Y;N;N;;;;;FX;OTB;PTB;;;;;17.80;15.94;42.00;0.00;0.00;103.00;0.00;1;1950-06-17;MFL;;;PA;1950-01-01
DEU;DEU000250603;;EXP;1995-08-01;1995-08-01;WAR66;WAR66;ANGERMUENDE;0603;;Y4OR;Y;N;N;;;;;FX;OTB;PTB;;;;;17.80;15.94;41.00;38.41;0.00;147.00;0.00;;1950-12-01;G16;NLD;EX;PA;
DEU;DEU000250605;;RET;1990-11-01;1990-11-01;STR304;STR304;KARLSHAGEN;0605;;Y4NJ;Y;N;N;;;;;FX;OTB;PTB;;;;;24.19;22.55;0.00;99.00;0.00;309.00;50.00;;1967-01-09;4;;;PA;
DEU;DEU000250606;;MOD;2019-09-12;2100-12-31;GRI5;GRI5;CONDOR;0664;;DH3690;Y;Y;N;N;;N;;GO;GNS;LLS;;;;;10.10;9.63;7.00;0.00;0.00;70.00;0.00;3;1984-03-05;MFL;;;;1983-01-01
DEU;DEU000250607;;RET;1994-11-10;1994-11-10;LAU20;LAU20;---;0607;;;N;N;N;;;;;FX;GNS;NO;;;;;4.00;0.00;0.00;1.50;0.00;0.00;0.00;;1981-10-10;C19;;;PA;
DEU;DEU000250608;;RET;2007-06-01;2007-06-01;WIE1;WIE1;---;0608;;;N;N;N;;;;;FX;FPO;LLS;;;;;7.00;0.00;1.00;3.46;0.00;6.00;0.00;1;1965-07-11;MFL;;;PA;1965-01-01
DEU;DEU000250609;;DES;2000-04-11;2000-04-11;UEK40;UEK40;---;0609;;;N;N;N;;;;;FX;GNS;LLS;;;;;7.50;7.00;2.00;4.52;0.00;6.00;0.00;;1949-04-03;4C1;;;PA;
DEU;DEU000250610;;RET;1998-06-08;1998-06-08;BAR5;BAR5;---;0610;;;N;N;N;;;;;FX;GNS;NK;;;;;6.42;6.08;1.00;1.90;0.00;4.00;0.00;;1953-01-01;4C1;;;PA;
DEU;DEU000250612;;RET;2003-12-11;2003-12-11;THI45;THI45;---;0612;;;N;N;N;;;;;FX;GNS;LLS;;;;;7.00;0.00;3.00;3.46;0.00;30.00;0.00;2;1984-06-20;MFL;;;PA;1984-01-01
DEU;DEU000250613;;DES;1991-08-12;1991-08-12;GLO004;GLO004;---;0613;;;N;N;N;;;;;FX;GNS;LLS;;;;;8.50;0.00;0.00;5.11;0.00;15.00;0.00;;1974-03-12;4;;;PA;
DEU;DEU000250614;;RET;1993-01-11;1993-01-11;HOL3;HOL3;---;0614;;;N;N;N;;;;;FX;GNS;NK;;;;;5.60;0.00;0.00;2.21;0.00;0.00;0.00;;1959-06-07;C19;;;PA;
DEU;DEU000250615;;RET;1993-04-15;1993-04-15;KHA02;KHA02;---;0615;;;N;N;N;;;;;FX;GNS;GNS;;;;;4.00;0.00;0.00;1.13;0.00;6.00;0.00;;1948-04-25;4;;;PA;
DEU;DEU000250616;;RET;2005-12-08;2005-12-08;ANF5;ANF5;---;0616;;;N;N;N;;;;;FX;GNS;LLS;;;;;8.34;7.32;2.00;0.00;0.00;6.00;0.00;2;1950-03-05;MFL;;;PA;1950-01-01
DEU;DEU000250617;;RET;2000-08-22;2000-08-22;VIT019;VIT019;---;0617;;;N;N;N;;;;;FX;GNS;NO;;;;;7.20;0.00;3.00;3.66;0.00;37.00;0.00;;1969-08-27;4C1;;;PA;
DEU;DEU000250619;;RET;2007-11-06;2007-11-06;BAN25;BAN25;---;0619;;;N;N;N;;;;;FX;GNS;LLS;;;;;4.50;0.00;1.00;1.40;0.00;0.00;0.00;3;1995-12-14;MFL;;;PA;1994-01-01
DEU;DEU000250624;;RET;2013-06-27;2013-06-27;ZEM11N;ZEM11N;---;0624;;;N;N;N;;;;;FX;GNS;LLS;;;;;7.05;0.00;1.00;0.00;0.00;11.00;0.00;3;2002-02-05;MFL;;;PA;1991-01-01
DEU;DEU000250627;;RET;2017-01-31;2017-01-31;GZI29N;GZI29N;---;0615;;;N;N;N;;;;;FX;GNS;LLS;;;;;4.24;0.00;1.00;0.00;0.00;4.00;0.00;1;1985-02-16;MFL;;;PA;1985-01-01
DEU;DEU000250631;;RET;2001-04-27;2001-04-27;AWA33;AWA33;---;0631;;;N;N;N;;;;;FX;GNS;NK;;;;;8.60;7.50;3.00;5.23;0.00;9.00;0.00;;1983-09-27;4C1;;;PA;
DEU;DEU000250637;;RET;1992-11-24;1992-11-24;NEU013A;NEU013A;---;0637;;;N;N;N;;;;;FX;GNS;NO;;;;;4.70;0.00;0.00;1.56;0.00;3.00;0.00;;1974-06-17;C19;;;PA;
DEU;DEU000250639;;RET;2006-09-13;2006-09-13;UMM22N;UMM22N;---;0639;;;N;N;N;;;;;FX;GNS;FPO;;;;;5.00;0.00;1.00;0.00;0.00;0.00;0.00;3;1991-01-07;MFL;;;PA;1982-01-01
DEU;DEU000250641;;CHA;2019-03-01;2100-12-31;DRA5;DRA5;---;0641;;;N;Y;N;N;;N;;GO;GNS;FPO;;;;;4.10;0.00;1.00;0.00;0.00;8.00;0.00;3;2009-02-11;MFL;;;PA;1983-01-01
DEU;DEU000250645;;RET;1997-03-25;1997-03-25;RIB11;RIB11;---;0645;;;N;N;N;;;;;FX;GNS;NK;;;;;7.18;6.43;1.00;1.63;0.00;5.00;0.00;;1950-10-15;4C1;;;PA;
DEU;DEU000250648;;RET;1992-05-01;1992-05-01;BOR4;BOR4;---;0648;;;N;N;N;;;;;FX;GNS;LLS;;;;;4.88;0.00;0.00;1.68;0.00;7.00;0.00;;1992-02-06;4;;;PA;
DEU;DEU000250650;;MOD;2024-01-01;2100-12-31;ZID23;ZID23;---;DEZIS;Zingst;;N;Y;N;N;Y;N;;GO;GNS;LLS;;;;;5.70;0.00;1.00;0.00;0.00;13.00;0.00;3;2000-09-12;MFL;;;;1999-01-01
DEU;DEU000250651;;RET;2007-11-06;2007-11-06;RER017N;RER017N;---;0651;;;N;N;N;;;;;FX;GNS;LLS;;;;;7.40;6.80;2.00;3.87;0.00;9.00;0.00;1;1975-04-12;MFL;;;PA;1975-01-01
DEU;DEU000260300;;RET;1992-12-31;1992-12-31;BRA2;BRA2;FRIEDEN;0316;;DJSU;Y;N;N;;;;;FX;GNS;NO;;;;;16.70;15.23;0.00;26.47;0.00;162.00;0.00;;1987-08-03;4;;;PA;
DEU;DEU000260601;;RET;1990-12-01;1990-12-01;ROS408;ROS408;HERBERT BAUM;0601;;;N;N;N;;;;;FX;OTB;OTM;;;;;63.19;59.01;0.00;998.05;0.00;1104.00;205.00;;1966-08-11;1;;;PA;
DEU;DEU000260602;;RET;2005-04-06;2005-04-06;SAS63;SAS63;FISCHLAND;0602;;Y4LN;Y;N;N;;;;;FX;OTB;PTB;;;;;17.80;15.94;41.00;38.41;0.00;103.00;9.00;1;1950-07-14;MFL;;;PA;1950-01-01
DEU;DEU000260603;;RET;1991-05-21;1991-05-21;WAR67;WAR67;DEMMIN;0603;;Y40N;Y;N;N;;;;;FX;OTB;PTB;;;;;17.60;0.00;0.00;38.41;0.00;147.00;0.00;;1950-06-15;4;;;PA;
DEU;DEU000260605;;RET;1990-11-01;1990-11-01;STR171;STR171;RUDOLF VIRCHOW;0605;;Y4NL;Y;N;N;;;;;FX;OTB;PTB;;;;;24.00;22.00;0.00;72.00;0.00;147.00;5.00;;1953-05-04;4;;;PA;
DEU;DEU000260606;;RET;2009-12-07;2009-12-07;KAR2A;KAR2A;---;0606;;;N;N;N;;;;;FX;GNS;LLS;;;;;4.26;0.00;1.00;1.28;0.00;0.00;0.00;3;1983-06-26;MFL;;;PA;1983-01-01
DEU;DEU000260607;;RET;1997-04-15;1997-04-15;NKA04;NKA04;---;0607;;;N;N;N;;;;;FX;GNS;NO;;;;;4.50;0.00;1.00;1.80;0.00;4.00;0.00;;1994-01-01;4C1;;;PA;
DEU;DEU000260608;;RET;1996-03-05;1996-03-05;WIE5;WIE5;---;0608;;;N;N;N;;;;;FX;GNS;LLS;;;;;6.90;0.00;0.00;3.36;0.00;9.00;0.00;;1972-07-06;C19;;;PA;
DEU;DEU000260609;;RET;2015-10-22;2015-10-22;UEK41;UEK41;---;0609;;;N;N;N;;;;;FX;GNS;NK;;;;;8.16;7.66;2.00;4.76;0.00;9.00;0.00;1;1990-01-14;MFL;;;PA;1989-01-01
DEU;DEU000260610;;RET;2001-08-21;2001-08-21;BAR5A;BAR5A;---;0610;;;N;N;N;;;;;FX;GNS;NK;;;;;5.50;0.00;1.00;2.13;0.00;11.00;0.00;;1970-01-01;4C1;;;PA;
DEU;DEU000260612;;MOD;2020-10-07;2100-12-31;THI47;THI47;---;0612;;;N;Y;N;N;;N;;GO;GNS;LLS;;;;;10.55;9.14;9.00;0.00;0.00;38.00;0.00;2;1988-07-25;MFL;;;;1988-01-01
DEU;DEU000260613;;RET;1998-08-14;1998-08-14;GLO005;GLO005;---;0613;;;N;N;N;;;;;FX;GNS;LLS;;;;;7.91;0.00;4.00;6.58;0.00;15.00;0.00;;1983-01-01;4C1;;;PA;
DEU;DEU000260614;;RET;1993-02-01;1993-02-01;KROE2;KROE2;---;0614;;;N;N;N;;;;;FX;GNS;NK;;;;;4.70;0.00;0.00;1.56;0.00;0.00;0.00;;1955-08-17;C19;;;PA;
DEU;DEU000260615;;RET;2009-03-03;2009-03-03;KHA3;KHA3;---;0615;;;N;N;N;;;;;FX;GNS;GNS;;;;;8.61;7.71;4.00;7.12;0.00;18.00;0.00;1;1981-04-15;MFL;;;PA;1981-01-01
DEU;DEU000260616;;DES;1999-03-30;1999-03-30;ANF5B;ANF5B;---;0616;;;N;N;N;;;;;FX;GNS;NK;;;;;7.80;0.00;2.00;3.46;0.00;6.00;0.00;;1965-04-11;4C1;;;PA;
DEU;DEU000260617;;RET;2011-11-08;2011-11-08;ZEM27;ZEM27;---;0624;;;N;N;N;;;;;FX;GNS;LLS;;;;;4.88;0.00;1.00;1.67;0.00;11.00;0.00;3;1990-03-14;MFL;;;PA;1990-01-01
DEU;DEU000260618;;RET;1994-11-01;1994-11-01;AHL027;AHL027;---;0618;;;N;N;N;;;;;FX;GNS;LLS;;;;;6.30;0.00;0.00;2.98;0.00;36.00;0.00;;1984-11-25;C19;;;PA;
DEU;DEU000260619;;MOD;2014-01-15;2100-12-31;BAN27;BAN27;---;DEBA4;Bansin;;N;Y;N;N;Y;N;;GO;GNS;LLS;;;;;5.30;0.00;1.00;1.00;0.00;29.00;0.00;3;1996-08-01;MFL;;;PA;1996-01-01
DEU;DEU000260624;;RET;2007-10-23;2007-10-23;ZEM19Z;ZEM19Z;---;0624;;;N;N;N;;;;;FX;GNS;LLS;;;;;4.26;0.00;1.00;0.00;0.00;6.00;0.00;3;2002-02-05;MFL;;;PA;1989-01-01
DEU;DEU000260627;;RET;2002-02-20;2002-02-20;BAA13A;BAA13A;---;0627;;;N;N;N;;;;;FX;GNS;NO;;;;;5.16;0.00;1.00;1.88;0.00;3.00;0.00;;1947-04-24;4C1;;;PA;
