Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;Place of registration name;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;ERS Exempt indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
HRV;ESP000026387;;IMP;2024-08-28;2100-12-31;SIN KALI 1;ZD R 289016;SIN KALI 1;HRZAD;Zadar;9AA4226;Y;Y;Y;N;N;Y;238059610;FX;PS;LHP;;;;;22.00;0.00;58.00;0.00;0.00;706.00;0.00;3;2024-08-28;MFL;ESP;;PA;2005-01-01
HRV;FRA000683111;8705187;MOD;2024-06-19;2100-12-31;MUCHO;DB R 60;MUCHO;HRDBV;Dubrovnik;9A5269;Y;Y;Y;Y;N;Y;238680040;FX;OTB;LLS;;;;;22.40;0.00;132.00;0.00;0.00;492.00;0.00;2;2018-11-27;MFL;;;;1986-01-01
HRV;FRA000686455;;MOD;2023-11-17;2100-12-31;MARETA JEDAN;ST R 317;MARETA JEDAN;HRSPU;Split;9A3460;Y;Y;Y;Y;N;Y;238680040;FX;OTB;NO;;;;;16.53;0.00;78.00;0.00;0.00;324.00;0.00;2;2016-10-19;MFL;;;;1987-01-01
HRV;HRV000000001;;DES;2024-07-16;2024-07-16;391-ŠB;391-ŠB;391-ŠB;HRSIB;Šibenik;;N;N;Y;Y;Y;N;;FX;PS;NO;;;;;8.66;0.00;5.65;0.00;0.00;25.76;0.00;2;2013-07-01;MFL;;;AC;1983-01-01
HRV;HRV000000002;8570790;MOD;2025-07-17;2100-12-31;ANE;ST R 314;ANE;HRSPU;Split;9AA4801;Y;N;N;Y;N;Y;238434040;FX;PS;NO;;;;;26.21;0.00;180.88;0.00;0.00;534.00;0.00;1;2013-07-01;MFL;;;;1980-01-01
HRV;HRV000000003;;RET;2015-04-03;2015-04-03;PAČE;ŠB R 58;PAČE;SB;;9AA4802;Y;N;Y;;;;;FX;PS;OTM;;;;;34.35;0.00;341.00;0.00;0.00;698.00;1.00;2;2013-07-01;MFL;;;PA;1977-01-01
HRV;HRV000000004;;RET;2023-11-27;2023-11-27;425-CS;425-CS;425-CS;HRCRS;Cres;;N;N;N;N;Y;N;;FX;OTB;NO;;;;;14.20;0.00;12.35;0.00;0.00;106.60;0.00;2;2013-07-01;MFL;;;PA;1990-01-01
HRV;HRV000000005;;MOD;2023-12-04;2100-12-31;497-RK;497-RK;497-RK;HRRJK;Rijeka;;N;Y;N;N;Y;N;;FX;LLS;FPO;;;;;13.43;0.00;15.00;0.00;0.00;162.00;0.00;1;2013-07-01;MFL;;;;1952-01-01
HRV;HRV000000006;;CEN;2013-07-01;2100-12-31;731-ML;731-ML;731-ML;ML;United Kingdom;;N;N;N;;;;;FX;GNS;LHP;;;;;4.85;0.00;1.25;0.00;0.00;66.20;0.00;4;2013-07-01;MFL;;;;2004-01-01
HRV;HRV000000007;;RET;2025-02-21;2025-02-21;OBLIĆ;PU R 265;OBLIĆ;HRPUY;Pula;9AA5668;Y;N;Y;Y;N;N;;FX;GTR;FPO;;;;;17.53;0.00;37.00;0.00;0.00;162.00;0.00;1;2013-07-01;MFL;;;PA;1956-01-01
HRV;HRV000000008;;MOD;2014-05-26;2100-12-31;340-KK;340-KK;340-KK;KK;;;N;N;N;;;;;FX;LLS;GNS;;;;;5.90;0.00;1.66;0.00;0.00;15.30;4.80;3;2013-07-01;MFL;;;;1985-01-01
HRV;HRV000000009;;MOD;2023-12-04;2100-12-31;304-RB;304-RB;304-RB;HRRAB;Rab;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;4.10;0.00;0.41;0.00;0.00;14.70;0.00;1;2013-07-01;MFL;;;;1992-01-01
HRV;HRV000000010;;RET;2022-04-28;2022-04-28;218-CS;218-CS;218-CS;HRCRS;Cres;;N;N;N;N;;N;;FX;FPO;LLS;;;;;9.00;0.00;3.93;0.00;0.00;41.00;0.00;1;2013-07-01;MFL;;;PA;1985-01-01
HRV;HRV000000011;8657433;MOD;2023-11-17;2100-12-31;SISOL;PU R 264;SISOL;HRPUY;Pula;9A8516;Y;Y;Y;Y;N;Y;238975610;FX;PS;NO;;;;;28.65;0.00;149.00;0.00;0.00;405.00;0.00;2;2013-07-01;MFL;;;;1997-01-01
HRV;HRV000000012;;RET;2023-12-14;2023-12-14;474-RB;474-RB;474-RB;HRRAB;Rab;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;3.71;0.00;1.00;0.00;0.00;3.67;0.00;1;2013-07-01;MFL;;;PA;1992-01-01
HRV;HRV000000013;;CEN;2013-07-01;2100-12-31;858-ŠB;858-ŠB;858-ŠB;SB;;;N;N;N;;;;;FX;FPO;GNS;;;;;9.50;0.00;4.45;0.00;0.00;41.00;0.00;1;2013-07-01;MFL;;;;1983-01-01
HRV;HRV000000014;;MOD;2023-12-04;2100-12-31;452-CS;452-CS;452-CS;HRCRS;Cres;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;6.90;0.00;1.00;0.00;0.00;21.35;0.00;1;2013-07-01;MFL;;;;1986-01-01
HRV;HRV000000015;;MOD;2023-12-04;2100-12-31;RK-9808;RK-9808;RK-9808;HRRJK;Rijeka;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;12.75;0.00;8.00;0.00;0.00;109.59;0.00;1;2013-07-01;MFL;;;;1979-01-01
HRV;HRV000000016;;MOD;2019-09-16;2100-12-31;604-ML;604-ML;604-ML;ML;United Kingdom;;N;N;N;N;;N;;FX;FPO;GNS;;;;;9.16;0.00;4.00;0.00;0.00;56.00;0.00;1;2013-07-01;MFL;;;;1974-01-01
HRV;HRV000000017;;CEN;2013-07-01;2100-12-31;420-RB;420-RB;420-RB;RB;;;N;Y;N;;;;;FX;GNS;LLS;;;;;4.86;0.00;0.65;0.00;0.00;3.67;0.00;1;2013-07-01;MFL;;;;1993-01-01
HRV;HRV000000018;;MOD;2025-03-25;2100-12-31;102100-LO;102100-LO;102100-LO;HRLPR;Lopar;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;4.20;0.00;1.00;0.00;0.00;14.70;0.00;3;2013-07-01;MFL;;;;2006-01-01
HRV;HRV000000019;;RET;2017-10-26;2017-10-26;105-RB;105-RB;105-RB;RB;;;N;N;N;;;;;FX;GTR;LLS;;;;;9.05;0.00;3.88;0.00;0.00;73.00;0.00;1;2013-07-01;MFL;;;PA;1987-01-01
HRV;HRV000000020;;RET;2023-06-16;2023-06-16;MK-1748;MK-1748;MK-1748;HRMAL;Malinska;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;5.76;0.00;1.00;0.00;0.00;18.00;0.00;1;2013-07-01;MFL;;;PA;1967-01-01
HRV;HRV000000021;;MOD;2023-12-04;2100-12-31;165-MK;165-MK;165-MK;HRMAL;Malinska;;N;Y;N;N;Y;N;;FX;FPO;GNS;;;;;7.81;0.00;5.00;0.00;0.00;103.04;0.00;3;2013-07-01;MFL;;;;2005-01-01
HRV;HRV000000022;;MOD;2023-12-04;2100-12-31;205-RB;205-RB;205-RB;HRRAB;Rab;;N;Y;N;N;Y;N;;FX;LHP;LTL;;;;;4.30;0.00;0.36;0.00;0.00;2.94;0.00;1;2013-07-01;MFL;;;;1975-01-01
HRV;HRV000000023;;MOD;2023-11-17;2100-12-31;58-KŽ;58-KŽ;58-KŽ;HRKMZ;Komiža;;N;Y;Y;Y;Y;N;;FX;GNS;FPO;;;;;10.60;0.00;10.00;0.00;0.00;56.00;0.00;3;2013-07-01;MFL;;;;1990-01-01
HRV;HRV000000024;;RET;2017-02-20;2017-02-20;426-ŠB;426-ŠB;426-ŠB;SB;;;N;N;N;;;;;FX;FPO;GTR;;;;;8.30;0.00;2.98;0.00;0.00;13.24;0.00;4;2013-07-01;MFL;;;PA;1981-01-01
HRV;HRV000000025;;RET;2014-08-18;2014-08-18;1201-PU;1201-PU;1201-PU;PU;;;N;N;N;;;;;FX;OTB;GTR;;;;;12.20;0.00;8.00;0.00;0.00;136.00;0.00;1;2013-07-01;MFL;;;PA;1968-01-01
HRV;HRV000000026;;MOD;2023-11-17;2100-12-31;315-RC;315-RC;315-RC;HRRBC;Rabac;;N;Y;Y;Y;Y;N;;FX;OTB;LTL;;;;;13.94;0.00;15.00;0.00;0.00;89.00;0.00;1;2013-07-01;MFL;;;;1956-01-01
HRV;HRV000000027;;MOD;2023-12-04;2100-12-31;180-MK;180-MK;180-MK;HRMAL;Malinska;;N;Y;N;N;Y;N;;FX;LLS;LHP;;;;;8.57;0.00;5.00;0.00;0.00;146.00;0.00;3;2013-07-01;MFL;;;;2003-01-01
HRV;HRV000000028;;MOD;2023-11-17;2100-12-31;DOMAGOJ;RK R 82;DOMAGOJ;HRRJK;Rijeka;9A2472;Y;Y;Y;Y;N;N;;FX;OTB;NO;;;;;17.25;0.00;28.00;0.00;0.00;81.00;0.00;1;2013-07-01;MFL;;;;1957-01-01
HRV;HRV000000029;;MOD;2023-12-04;2100-12-31;61-BŠ;61-BŠ;61-BŠ;HRBAS;Baška;;N;Y;N;N;Y;N;;FX;FPO;LLS;;;;;4.95;0.00;0.88;0.00;0.00;29.40;0.00;3;2013-07-01;MFL;;;;2003-01-01
HRV;HRV000000030;;CEN;2013-07-01;2100-12-31;406-CK;406-CK;406-CK;CK;United Kingdom;;N;N;N;;;;;FX;GNS;LLS;;;;;7.45;0.00;7.00;0.00;0.00;177.00;0.00;3;2013-07-01;MFL;;;;1985-01-01
HRV;HRV000000031;;RET;2024-04-16;2024-04-16;346-RB;346-RB;346-RB;HRRAB;Rab;;N;N;N;N;Y;N;;FX;FPO;LLS;;;;;4.20;0.00;0.41;0.00;0.00;29.40;3.70;3;2013-07-01;MFL;;;PA;2001-01-01
HRV;HRV000000032;;MOD;2023-12-04;2100-12-31;451-CS;451-CS;451-CS;HRCRS;Cres;;N;Y;N;N;Y;N;;FX;GTR;GNS;;;;;6.20;0.00;1.00;0.00;0.00;22.50;0.00;1;2013-07-01;MFL;;;;1960-01-01
HRV;HRV000000033;;RET;2021-12-20;2021-12-20;216-KK;216-KK;216-KK;HRKRK;Krk;;N;N;N;N;;N;;FX;LLS;LTL;;;;;6.33;0.00;3.03;0.00;0.00;74.00;4.40;3;2013-07-01;MFL;;;PA;2005-01-01
HRV;HRV000000034;;MOD;2020-11-20;2100-12-31;6-NO;6-NO;6-NO;NO;;;N;N;N;N;;N;;FX;GNS;LLS;;;;;7.52;0.00;2.00;0.00;0.00;22.06;0.00;4;2013-07-01;MFL;;;;1980-01-01
HRV;HRV000000035;;CEN;2013-07-01;2100-12-31;141-TI;141-TI;141-TI;TI;;;N;N;N;;;;;FX;GNS;FPO;;;;;8.67;0.00;3.46;0.00;0.00;28.70;0.00;1;2013-07-01;MFL;;;;1984-01-01
HRV;HRV000000036;;RET;2021-11-30;2021-11-30;242-CT;242-CT;242-CT;HRCVT;Cavtat;;N;N;N;N;;N;;FX;MIS;LHP;;;;;9.89;0.00;5.35;0.00;0.00;264.00;0.00;3;2013-07-01;MFL;;;PA;1986-01-01
HRV;HRV000000037;;MOD;2023-12-04;2100-12-31;90-MU;90-MU;90-MU;HRMUR;Murter;;N;Y;N;N;Y;N;;FX;GTR;GNS;;;;;6.45;0.00;2.51;0.00;0.00;21.00;0.00;1;2013-07-01;MFL;;;;1968-01-01
HRV;HRV000000038;;MOD;2025-01-30;2100-12-31;1195-BG;1195-BG;1195-BG;HRBNM;Biograd Na Moru;;N;N;Y;Y;Y;N;;FX;GNS;FPO;;;;;9.70;0.00;6.22;0.00;0.00;14.72;0.00;1;2013-07-01;MFL;;;;1958-01-01
HRV;HRV000000039;;RET;2024-08-26;2024-08-26;532-ŠB;532-ŠB;532-ŠB;HRSIB;Šibenik;;N;N;N;N;Y;N;;FX;GTR;GNS;;;;;5.00;0.00;1.00;0.00;0.00;6.62;0.00;3;2013-07-01;MFL;;;PA;1986-01-01
HRV;HRV000000040;;MOD;2023-12-04;2100-12-31;125-UM;125-UM;125-UM;HRUMG;Umag;9AA7576;Y;Y;N;Y;Y;N;;FX;GTR;GNS;;;;;12.00;0.00;10.66;0.00;0.00;162.00;0.00;3;2013-07-01;MFL;;;;1996-01-01
HRV;HRV000000041;;MOD;2023-12-04;2100-12-31;446-NV;446-NV;446-NV;HRNVL;Novalja;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;8.49;0.00;3.00;0.00;0.00;33.08;0.00;1;2013-07-01;MFL;;;;1968-01-01
HRV;HRV000000042;;RET;2023-11-28;2023-11-28;959-ŠB;959-ŠB;959-ŠB;HRSIB;Šibenik;;N;N;N;N;Y;N;;FX;LHP;LLS;;;;;4.00;0.00;1.00;0.00;0.00;2.94;0.00;1;2013-07-01;MFL;;;PA;2003-01-01
HRV;HRV000000043;;MOD;2023-12-04;2100-12-31;11-RC;11-RC;11-RC;HRRBC;Rabac;;N;Y;N;N;Y;N;;FX;HAR;GNS;;;;;4.78;0.00;1.00;0.00;0.00;29.40;0.00;3;2013-07-01;MFL;;;;2003-01-01
HRV;HRV000000044;;RET;2019-08-08;2019-08-08;49-VL;49-VL;49-VL;VL;;;N;N;N;N;;N;;FX;GTR;GNS;;;;;5.50;0.00;1.36;0.00;0.00;6.25;0.00;3;2013-07-01;MFL;;;PA;1974-01-01
HRV;HRV000000045;;MOD;2023-12-04;2100-12-31;1975-PU;1975-PU;1975-PU;HRPUY;Pula;;N;Y;N;N;Y;N;;FX;GTR;FPO;;;;;9.85;0.00;8.37;0.00;0.00;191.00;0.00;1;2013-07-01;MFL;;;;1980-01-01
HRV;HRV000000046;;MOD;2025-02-03;2100-12-31;9-TT;9-TT;9-TT;HRTRK;Trstenik;;N;Y;Y;Y;Y;N;;FX;GTR;LTL;;;;;6.10;0.00;1.38;0.00;0.00;109.50;0.00;3;2013-07-01;MFL;;;;1973-01-01
HRV;HRV000000047;;MOD;2023-11-17;2100-12-31;179-PR;179-PR;179-PR;HRPRE;Preko;;N;Y;Y;Y;Y;N;;FX;OTB;PS;;;;;13.40;0.00;9.11;0.00;0.00;94.00;0.00;1;2013-07-01;MFL;;;;1983-01-01
HRV;HRV000000048;;CEN;2013-07-01;2100-12-31;58-ŠL;58-ŠL;58-ŠL;SIL;;;N;Y;N;;;;;FX;GNS;LLS;;;;;4.60;0.00;0.64;0.00;0.00;4.41;3.70;1;2013-07-01;MFL;;;;1981-01-01
HRV;HRV000000049;;MOD;2023-12-04;2100-12-31;100414-VL;100414-VL;100414-VL;HRVLK;Vela Luka;;N;Y;N;N;Y;N;;FX;GTR;GNS;;;;;8.90;0.00;3.75;0.00;0.00;47.50;0.00;3;2013-07-01;MFL;;;;1979-01-01
HRV;HRV000000050;;MOD;2023-12-04;2100-12-31;387-RV;387-RV;387-RV;HRROV;Rovinj;;N;Y;N;N;Y;N;;FX;GTR;GNS;;;;;8.00;0.00;4.00;0.00;0.00;28.70;0.00;1;2013-07-01;MFL;;;;1985-01-01
HRV;HRV000000051;;MOD;2023-12-04;2100-12-31;40-TI;40-TI;40-TI;HRTNO;Tisno;;N;Y;N;N;Y;N;;FX;GNS;GTR;;;;;7.35;0.00;5.01;0.00;0.00;11.10;0.00;1;2013-07-01;MFL;;;;1984-01-01
HRV;HRV000000052;;RET;2023-03-02;2023-03-02;210-RB;210-RB;210-RB;HRRAB;Rab;;N;N;N;N;Y;N;;FX;GNS;GTR;;;;;3.80;0.00;1.00;0.00;0.00;0.00;0.00;3;2013-07-01;MFL;;;PA;1989-01-01
HRV;HRV000000053;;MOD;2023-12-04;2100-12-31;455-CS;455-CS;455-CS;HRCRS;Cres;;N;Y;N;N;Y;N;;FX;GNS;LTL;;;;;6.75;0.00;2.00;0.00;0.00;55.15;0.00;3;2013-07-01;MFL;;;;2006-01-01
HRV;HRV000000054;;CEN;2013-07-01;2100-12-31;KNEZ;RK R 52;KNEZ;RK;;9A3419;Y;N;Y;;;;;FX;OTB;FPO;;;;;16.22;0.00;18.64;0.00;0.00;110.00;0.00;1;2013-07-01;MFL;;;;1975-01-01
HRV;HRV000000055;;RET;2020-03-18;2020-03-18;10-VD;10-VD;10-VD;VD;;;N;N;N;N;;N;;FX;GNS;LLS;;;;;4.42;0.00;1.00;0.00;0.00;3.68;0.00;1;2013-07-01;MFL;;;PA;1975-01-01
HRV;HRV000000056;;MOD;2023-12-04;2100-12-31;457-CS;457-CS;457-CS;HRCRS;Cres;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;5.75;0.00;1.00;0.00;0.00;11.76;1.80;3;2013-07-01;MFL;;;;2007-01-01
HRV;HRV000000057;;RET;2023-12-13;2023-12-13;109-BŠ;109-BŠ;109-BŠ;HRBAS;Baška;;N;N;N;N;Y;N;;FX;GNS;LTL;;;;;3.18;0.00;1.00;0.00;0.00;3.31;0.00;3;2013-07-01;MFL;;;PA;1985-01-01
HRV;HRV000000058;;RET;2025-01-31;2025-01-31;698-ŠB;698-ŠB;698-ŠB;HRSIB;Šibenik;;N;N;N;N;Y;N;;FX;GTR;GNS;;;;;6.60;0.00;2.40;0.00;0.00;13.00;0.00;1;2013-07-01;MFL;;;PA;1951-01-01
HRV;HRV000000059;;RET;2020-09-18;2020-09-18;PU-3428;PU-3428;PU-3428;PU;;;N;N;N;N;;N;;FX;LLS;LHP;;;;;4.99;0.00;1.59;0.00;0.00;2.94;0.00;3;2013-07-01;MFL;;;PA;1982-01-01
HRV;HRV000000060;;CEN;2013-07-01;2100-12-31;943-ŠB;943-ŠB;943-ŠB;SB;;;N;N;N;;;;;FX;GNS;FPO;;;;;8.10;0.00;2.80;0.00;0.00;33.12;0.00;1;2013-07-01;MFL;;;;1972-01-01
HRV;HRV000000061;;RET;2020-09-18;2020-09-18;RC-560;RC-560;RC-560;RC;;;N;N;N;N;;N;;FX;GNS;GTR;;;;;4.10;0.00;1.00;0.00;0.00;3.31;0.00;3;2013-07-01;MFL;;;PA;1981-01-01
HRV;HRV000000062;;RET;2024-02-07;2024-02-07;439-ML;439-ML;439-ML;HRLZS;Mali Lošinj;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;4.70;0.00;1.00;0.00;0.00;4.41;2.94;1;2013-07-01;MFL;;;PA;1956-01-01
HRV;HRV000000063;;CEN;2013-07-01;2100-12-31;780-ML;780-ML;780-ML;ML;United Kingdom;;N;N;N;;;;;FX;FPO;LLS;;;;;4.65;0.00;1.00;0.00;0.00;29.40;0.00;3;2013-07-01;MFL;;;;1989-01-01
HRV;HRV000000064;;RET;2023-12-14;2023-12-14;777-ML;777-ML;777-ML;HRLZS;Mali Lošinj;;N;N;N;N;Y;N;;FX;GNS;LTL;;;;;4.55;0.00;1.00;0.00;0.00;3.68;0.00;3;2013-07-01;MFL;;;PA;1967-01-01
HRV;HRV000000065;;MOD;2023-12-04;2100-12-31;39-UM;39-UM;39-UM;HRUMG;Umag;9A7697;Y;Y;N;N;Y;Y;238132840;FX;GTR;GNS;;;;;9.72;0.00;4.00;0.00;0.00;80.96;0.00;1;2013-07-01;MFL;;;;1964-01-01
HRV;HRV000000066;;RET;2025-06-11;2025-06-11;435-CS;435-CS;435-CS;HRCRS;Cres;;N;N;N;N;Y;N;;FX;GNS;LLS;;;;;6.00;0.00;1.50;0.00;0.00;14.72;0.00;1;2013-07-01;MFL;;;PA;1983-01-01
HRV;HRV000000067;;MOD;2017-07-03;2100-12-31;211-KK;211-KK;211-KK;KK;;;N;Y;N;;;;;FX;LLS;LTL;;;;;6.38;0.00;2.04;0.00;0.00;102.30;0.00;3;2013-07-01;MFL;;;;2005-01-01
HRV;HRV000000068;;RET;2024-02-07;2024-02-07;159-RB;159-RB;159-RB;HRRAB;Rab;;N;N;N;N;Y;N;;FX;LLS;LTL;;;;;4.10;0.00;1.00;0.00;0.00;4.41;0.00;1;2013-07-01;MFL;;;PA;1990-01-01
HRV;HRV000000069;;RET;2025-01-23;2025-01-23;131917-SE;131917-SE;131917-SE;HRSEN;Senj;;N;N;N;N;Y;N;;FX;FPO;GNS;;;;;4.99;0.00;1.00;0.00;0.00;6.60;0.00;3;2013-07-01;MFL;;;PA;1989-01-01
HRV;HRV000000070;;MOD;2019-09-13;2100-12-31;271-PO;271-PO;271-PO;PO;Latvia;;N;N;N;N;;N;;FX;GNS;GTR;;;;;4.60;0.00;1.00;0.00;0.00;2.94;0.00;1;2013-07-01;MFL;;;;1968-01-01
HRV;HRV000000071;;CEN;2013-07-01;2100-12-31;101-PO;101-PO;101-PO;PO;Latvia;;N;N;N;;;;;FX;GNS;NO;;;;;3.70;0.00;1.00;0.00;0.00;18.37;0.00;3;2013-07-01;MFL;;;;1969-01-01
HRV;HRV000000072;;MOD;2023-12-04;2100-12-31;101443-LO;101443-LO;101443-LO;HRRAB;Rab;;N;Y;N;N;Y;N;;FX;HAR;GNS;;;;;4.29;0.00;1.00;0.00;0.00;29.40;0.00;1;2013-07-01;MFL;;;;1991-01-01
HRV;HRV000000073;;MOD;2023-12-04;2100-12-31;105-CT;105-CT;105-CT;HRCVT;Cavtat;;N;Y;N;N;Y;N;;FX;GTR;GNS;;;;;5.00;0.00;1.00;0.00;0.00;4.41;0.00;3;2013-07-01;MFL;;;;1981-01-01
HRV;HRV000000074;;RET;2015-04-22;2015-04-22;365-RB;365-RB;365-RB;RB;;;N;N;N;;;;;FX;GNS;LLS;;;;;3.80;0.00;1.00;0.00;0.00;2.94;0.00;1;2013-07-01;MFL;;;PA;1989-01-01
HRV;HRV000000075;;MOD;2023-12-04;2100-12-31;782-ML;782-ML;782-ML;HRLZS;Mali Lošinj;;N;Y;N;N;Y;N;;FX;GNS;LLS;;;;;4.50;0.00;0.84;0.00;0.00;5.60;0.00;3;2013-07-01;MFL;;;;1972-01-01
HRV;HRV000000076;;MOD;2019-09-13;2100-12-31;464-OP;464-OP;464-OP;OP;;;N;N;N;N;;N;;FX;LLS;LTL;;;;;9.40;0.00;5.12;0.00;0.00;235.52;0.00;4;2013-07-01;MFL;;;;1976-01-01
HRV;HRV000000077;;MOD;2023-12-04;2100-12-31;192-RC;192-RC;192-RC;HRRBC;Rabac;;N;Y;N;N;Y;N;;FX;GNS;GTR;;;;;9.70;0.00;7.00;0.00;0.00;73.50;0.00;3;2013-07-01;MFL;;;;1980-01-01
HRV;HRV000000078;;MOD;2023-12-04;2100-12-31;270-UM;270-UM;270-UM;HRUMG;Umag;9A5578;Y;Y;Y;Y;Y;N;;FX;GTR;GNS;;;;;11.19;0.00;6.25;0.00;0.00;77.17;0.00;1;2013-07-01;MFL;;;;1983-01-01
HRV;HRV000000079;;MOD;2023-12-04;2100-12-31;190-UM;190-UM;190-UM;HRUMG;Umag;9A5450;Y;Y;N;N;Y;N;;FX;GTR;GNS;;;;;10.30;0.00;8.84;0.00;0.00;206.08;0.00;3;2013-07-01;MFL;;;;1996-01-01
HRV;HRV000000080;8332435;MOD;2024-05-21;2100-12-31;ADRIA JEDAN;RK R 105;ADRIA JEDAN;HRRJK;Rijeka;9AA4419;Y;Y;Y;Y;N;Y;238390440;FX;PS;NO;;;;;23.71;0.00;124.00;0.00;0.00;441.00;0.00;3;2013-07-01;MFL;;;;1983-01-01
HRV;HRV000000081;8657445;MOD;2023-11-17;2100-12-31;SRDELA;RK R 139;SRDELA;HRRJK;Rijeka;9A3614;Y;Y;Y;Y;N;Y;238988810;FX;PS;NO;;;;;28.20;0.00;143.00;0.00;0.00;625.00;0.00;2;2013-07-01;MFL;;;;2002-01-01
HRV;HRV000000082;;MOD;2023-12-04;2100-12-31;211512-ZD;211512-ZD;211512-ZD;HRZAD;Zadar;;N;Y;N;N;Y;N;;FX;LLS;LTL;;;;;3.90;0.00;1.00;0.00;0.00;3.68;0.00;1;2013-07-01;MFL;;;;2000-01-01
HRV;HRV000000083;;MOD;2023-12-04;2100-12-31;234-KK;234-KK;234-KK;HRKRK;Krk;;N;Y;N;N;Y;N;;FX;FPO;LLS;;;;;7.65;0.00;3.00;0.00;0.00;140.00;0.00;3;2013-07-01;MFL;;;;2006-01-01
HRV;HRV000000084;;MOD;2023-12-04;2100-12-31;297-KO;297-KO;297-KO;HRKOR;Korčula;;N;Y;N;N;Y;N;;FX;GNS;GTR;;;;;6.75;0.00;2.00;0.00;0.00;24.00;0.00;3;2013-07-01;MFL;;;;1991-01-01
HRV;HRV000000085;;MOD;2019-06-19;2100-12-31;436-RB;436-RB;436-RB;RB;;;N;N;N;N;;N;;FX;GNS;LLS;;;;;7.00;0.00;1.78;0.00;0.00;25.70;0.00;;2013-07-01;MFL;;;;1963-01-01
HRV;HRV000000086;;RET;2020-09-18;2020-09-18;RB-1904;RB-1904;RB-1904;RB;;;N;N;N;N;;N;;FX;GNS;LLS;;;;;3.85;0.00;1.00;0.00;0.00;3.67;0.00;3;2013-07-01;MFL;;;PA;1981-01-01
HRV;HRV000000087;;RET;2023-07-14;2023-07-14;62-SN;62-SN;62-SN;HRSTO;Ston;;N;N;N;N;Y;N;;FX;GTR;GNS;;;;;6.30;0.00;1.05;0.00;0.00;25.70;0.00;1;2013-07-01;MFL;;;PA;1896-01-01
HRV;HRV000000088;;CEN;2013-07-01;2100-12-31;805-ŠB;805-ŠB;805-ŠB;SB;;;N;N;N;;;;;FX;GTR;GNS;;;;;7.40;0.00;2.59;0.00;0.00;26.50;0.00;1;2013-07-01;MFL;;;;1971-01-01
HRV;HRV000000089;;MOD;2024-02-01;2100-12-31;122-UM;122-UM;122-UM;HRUMG;Umag;9A3902;Y;Y;N;N;Y;N;;FX;GNS;GTR;;;;;9.30;0.00;4.41;0.00;0.00;95.68;0.00;1;2013-07-01;MFL;;;;1989-01-01
HRV;HRV000000090;;MOD;2023-12-04;2100-12-31;25-VL;25-VL;25-VL;HRVLK;Vela Luka;;N;Y;N;N;Y;N;;FX;GNS;FPO;;;;;7.10;0.00;2.13;0.00;0.00;29.50;0.00;3;2013-07-01;MFL;;;;1998-01-01
HRV;HRV000000091;;MOD;2023-12-04;2100-12-31;234-KO;234-KO;234-KO;HRKOR;Korčula;9AA3675;Y;Y;N;N;Y;Y;238313640;FX;GNS;GTR;;;;;6.75;0.00;2.48;0.00;0.00;46.00;0.00;3;2013-07-01;MFL;;;;2004-01-01
HRV;HRV000000092;;MOD;2025-01-23;2100-12-31;102547-SL;102547-SL;102547-SL;HRSIL;Silba;9A7256;Y;Y;N;N;Y;N;;FX;GTN;GNS;;;;;7.05;0.00;1.00;0.00;0.00;44.00;0.00;3;2013-07-01;MFL;;;;1999-01-01
HRV;HRV000000093;;RET;2016-03-14;2016-03-14;1409-PU;1409-PU;1409-PU;PU;;;N;N;N;N;;N;;FX;MIS;GTR;;;;;4.20;0.00;0.56;0.00;0.00;29.40;0.00;3;2013-07-01;MFL;;;PA;1996-01-01
HRV;HRV000000094;;MOD;2023-12-06;2100-12-31;516-UB;516-UB;516-UB;HRUBL;Ubli;;N;Y;N;N;Y;N;;FX;GTR;FPO;;;;;6.50;0.00;1.42;0.00;0.00;14.71;0.00;1;2013-07-01;MFL;;;;1984-01-01
HRV;HRV000000095;;MOD;2018-09-20;2100-12-31;349-NV;349-NV;349-NV;NV;;;N;N;N;N;;N;;FX;LLS;LHP;;;;;4.06;0.00;1.00;0.00;0.00;2.94;0.00;3;2013-07-01;MFL;;;;1989-01-01
HRV;HRV000000096;;RET;2013-11-27;2013-11-27;PU-5025;PU-5025;PU-5025;PU;;;N;N;N;;;;;FX;GNS;GTR;;;;;5.50;0.00;1.50;0.00;0.00;66.24;0.00;3;2013-07-01;MFL;;;PA;2005-01-01
