CFR;MSSI;Country of registration;Administration responsible of registration;Registration on national registry;GT Tonnage;Other tonnage;GTs;Code;LOA;LBP;Name;Registration number;External marking;Registration Place;Status on national registry;Radio;IRCS;VMS;ERS;AIS;UVI;IMO;Vessel Type;Operates at;Fishing gear;Main engine;Power of auxiliary engine;Hull material;Image;Date of entry into service;Segment;Year of construction;Year of destruction;Year of retirement
ESP000022510;224218120;ESP;Secretaría General de Pesca;19/04/1993;9.04;7.32;0.00;22510;11.90;9.30;PERUCA;3CO-2-3-92;3CO-2-3-92;Lorbe;Alta Definitiva (desde el 19/04/1993);N;;N;N;Y;;-;FX;CANTABRICO NW;GNS, GTR;55,15 kW (75,0 CV)|55.15;0.00;Madera|Wood;https://servicio.pesca.mapama.es/CENSO/ConsultaBuqueRegistro/Buques/Image/21168;1992-10-31;MFL;1992-01-01;;
ESP000050125;;ESP;Secretaría General de Pesca;10/05/1989;1.71;1.32;0.00;50125;8.00;0.00;PERUCA;3CO-2-2991;3CO-2-2991;La Coruña;Baja Provisional (desde el 23/05/2023);N;;N;N;N;;-;FX;CANTABRICO NW;GNS, GTR;18,38 kW (25,0 CV)|18.38;0.00;Madera|Wood;https://servicio.pesca.mapama.es/CENSO/ConsultaBuqueRegistro/Buques/Image/15570;1965-12-12;MFL;1965-01-01;;
ESP000005027;;ESP;Secretaría General de Pesca;10/05/1989;236.00;0.00;0.00;5027;36.80;33.60;PESCAMAR;3-CO-23837;3-CO-23837;Ondarroa;Baja Definitiva (desde el 28/01/2002);Y;EDJG;N;;;;-;FX;ZONAS CIEM VB, VI,VII y VIIIabde.;TBB, NO;698,72 kW (950,0 CV)|698.00;0.00;Acero;https://servicio.pesca.mapama.es/CENSO/ConsultaBuqueRegistro/Buques/Image/3556;1969-10-04;4E2;;2002-01-28;
ESP000022369;;ESP;Secretaría General de Pesca;21/09/1992;247.00;149.89;0.00;22369;29.50;24.00;PESCORIAL;3CO-2-1-92;3CO-2-1-92;Burela;Baja Definitiva (desde el 23/10/2015);Y;EAHT;Y;Y;N;8904276;8904276;FX;CANTABRICO NW;OTB, NK;235,36 kW (320,0 CV)|235.36;0.00;Acero|Metal;https://servicio.pesca.mapama.es/CENSO/ConsultaBuqueRegistro/Buques/Image/10196;1992-06-01;MFL;1992-01-01;2015-10-23;
ESP000013152;;;Secretaría General de Pesca;10/05/1989;;;;13152;;;PESETA NUMERO DOS;;;Rianjo;Baja Definitiva (desde el 31/12/1989);;;;;;;-;;;;44,13 kW (60,0 CV);;Madera;;;;;;
ESP000003655;;ESP;Secretaría General de Pesca;10/05/1989;226.00;253.92;0.00;3655;36.80;33.75;PESMAR;3CO-2-3836;3CO-2-3836;La Coruña;Baja Definitiva (desde el 01/06/1995);Y;EFTH;Y;Y;N;;-;FX;ZONAS CIEM VB, VI,VII y VIIIabde.;OTB, PTB;698,72 kW (950,0 CV)|698.72;150.78;Acero|Metal;https://servicio.pesca.mapama.es/CENSO/ConsultaBuqueRegistro/Buques/Image/2556;1968-10-25;D10;1967-01-01;1995-06-01;
ESP000022913;;ESP;Secretaría General de Pesca;30/11/1994;193.00;168.95;0.00;22913;27.46;25.50;PESQUERO LIJO;3CO-2-1-93;3CO-2-1-93;Santa Eugenia De Riveira;Baja Definitiva (desde el 12/08/2008);Y;EAJY;Y;Y;N;;-;FX;CANTABRICO NW;OTB, NK;367,75 kW (500,0 CV)|367.75;44.13;Acero|Metal;https://servicio.pesca.mapama.es/CENSO/ConsultaBuqueRegistro/Buques/Image/10722;1993-05-17;MFL;1971-01-01;2008-08-12;
ESP000051930;;ESP;Secretaría General de Pesca;10/05/1989;0.48;0.68;0.00;51930;3.50;0.00;PILAR;3-CO-22911;3-CO-22911;La Coruña;Baja Definitiva (desde el 02/06/2008);N;;N;;;;-;FX;CANTABRICO NW;GNS, GTR;0,00 kW (0,0 CV)|0.00;0.00;Madera|Wood;;1964-12-15;MFL;1964-01-01;;2008-06-02
ESP000051940;;ESP;Secretaría General de Pesca;10/05/1989;0.34;0.74;0.00;51940;3.60;0.00;PILAR;3-CO-22990;3-CO-22990;La Coruña;Baja Definitiva (desde el 02/06/2008);N;;N;;;;-;FX;CANTABRICO NW;GNS, GTR;0,00 kW (0,0 CV)|0.00;0.00;Madera|Wood;;1965-11-11;MFL;1965-01-01;;2008-06-02
ESP000052058;;ESP;Secretaría General de Pesca;10/05/1989;0.26;0.53;0.00;52058;3.90;0.00;PILAR;3-CO-23222;3-CO-23222;La Coruña;Baja Definitiva (desde el 02/06/2008);N;;N;;;;-;FX;CANTABRICO NW;GNS, GTR;2,94 kW (4,0 CV)|2.94;0.00;Madera|Wood;https://servicio.pesca.mapama.es/CENSO/ConsultaBuqueRegistro/Buques/Image/16493;1970-10-21;MFL;1970-01-01;;2008-06-02
ESP000005270;;ESP;Secretaría General de Pesca;10/05/1989;0.97;1.94;0.00;5270;0.00;6.20;PILAR DEUS;3-CO-22514;3-CO-22514;Corme;Baja Definitiva (desde el 13/03/2001);U;;N;;;;-;FX;CANTABRICO NW;GNS, FPO;11,77 kW (16,0 CV)|12.00;0.00;Madera;https://servicio.pesca.mapama.es/CENSO/ConsultaBuqueRegistro/Buques/Image/3731;1958-12-22;4E1;;;2001-03-13
ESP000050121;;ESP;Secretaría General de Pesca;10/05/1989;0.42;0.98;0.00;50121;4.40;0.00;PILARITA;3-CO-23639;3-CO-23639;Cayon;Baja Definitiva (desde el 03/07/2008);N;;N;;;;-;FX;CANTABRICO NW;GNS, GTR;0,00 kW (0,0 CV)|0.00;0.00;Madera|Wood;;1977-03-25;MFL;1975-01-01;;2008-07-03
ESP000004136;;ESP;Secretaría General de Pesca;10/05/1989;3.54;4.84;0.00;4136;9.10;0.00;PINASA;3-CO-22473;3-CO-22473;La Coruña;Baja Definitiva (desde el 22/01/2013);N;;N;;;;-;FX;CANTABRICO NW;GNS, GTR;7,35 kW (10,0 CV)|7.35;0.00;Madera|Wood;https://servicio.pesca.mapama.es/CENSO/ConsultaBuqueRegistro/Buques/Image/2903;1957-11-13;MFL;1957-01-01;2013-01-22;
ESP000005041;;ESP;Secretaría General de Pesca;10/05/1989;261.00;0.00;0.00;5041;36.70;33.70;PINZON;3-CO-23808;3-CO-23808;La Coruña;Baja Definitiva (desde el 17/12/2002);Y;EAMU;N;;;;-;FX;ZONAS CIEM VB, VI,VII y VIIIabde.;TBB, NO;882,60 kW (1200,0 CV)|882.00;0.00;Acero|Metal;https://servicio.pesca.mapama.es/CENSO/ConsultaBuqueRegistro/Buques/Image/3564;1974-11-25;4E2;1974-01-01;2002-12-17;
ESP000023668;;ESP;Secretaría General de Pesca;21/11/1997;251.00;185.00;0.00;23668;29.62;24.86;PLAYA DAS DUNAS;3CO-2-1-97;3CO-2-1-97;Corme;Baja Definitiva (desde el 29/12/2017);Y;EAQO;Y;Y;N;9183130;9183130;FX;CANTABRICO NW;OTB, NK;367,75 kW (500,0 CV)|367.75;309.64;Acero|Metal;https://servicio.pesca.mapama.es/CENSO/ConsultaBuqueRegistro/Buques/Image/11464;1997-11-05;MFL;1997-01-01;2017-12-29;
ESP000004920;;ESP;Secretaría General de Pesca;10/05/1989;20.30;18.62;0.00;4920;17.47;14.00;PLAYA DE RAZO;3-CO-23601;3-CO-23601;Malpica de Bergantiños;Baja Definitiva (desde el 07/02/2012);Y;EB7477;Y;;;;-;FX;CANTABRICO NW;PS, NO;94,14 kW (128,0 CV)|94.12;0.00;Madera|Wood;https://servicio.pesca.mapama.es/CENSO/ConsultaBuqueRegistro/Buques/Image/3473;1976-04-09;MFL;1975-01-01;2012-02-07;
ESP000005116;;ESP;Secretaría General de Pesca;10/05/1989;247.00;197.24;0.00;5116;32.20;27.50;PLAYA DE SAMIL;3-CO-23831;3-CO-23831;Burela;Baja Definitiva (desde el 13/09/2010);Y;EGSD;Y;;;;-;FX;ZONAS CIEM VB, VI,VII y VIIIabde.;LLS, GNS;625,17 kW (850,0 CV)|625.00;150.00;Acero|Metal;https://servicio.pesca.mapama.es/CENSO/ConsultaBuqueRegistro/Buques/Image/3610;1977-08-25;MFL;1975-01-01;2010-09-13;
ESP000023369;224022170;ESP;Secretaría General de Pesca;13/01/1997;225.90;149.00;0.00;23369;28.00;23.00;POMBO UNO;3CO-2-2-96;3CO-2-2-96;Santa Eugenia De Riveira;Alta Definitiva (desde el 13/01/1997);Y;EAMX;Y;Y;Y;9142851;9142851;FX;CANTABRICO NW;OTB, NK;257,35 kW (349,9 CV)|257.35;183.87;Acero|Metal;https://servicio.pesca.mapama.es/CENSO/ConsultaBuqueRegistro/Buques/Image/11169;1996-06-18;MFL;1996-01-01;;
ESP000004953;;ESP;Secretaría General de Pesca;10/05/1989;0.00;5.40;0.00;4953;0.00;10.00;PONIENTE;3-CO-22753;3-CO-22753;Malpica de Bergantiños;Baja Definitiva (desde el 05/11/1996);U;;N;;;;-;FX;CANTABRICO NW;PS, FPO;11,77 kW (16,0 CV)|12.00;0.00;Madera;https://servicio.pesca.mapama.es/CENSO/ConsultaBuqueRegistro/Buques/Image/3499;1962-02-15;D11;;1996-11-05;
ESP000003627;;ESP;Secretaría General de Pesca;10/05/1989;424.00;282.20;0.00;3627;35.77;32.00;PORLAMAR;3CO-2-3633;3CO-2-3633;Ceuta;Baja Definitiva (desde el 04/12/1998);Y;EHFE;Y;Y;N;;-;FX;;NK;882,60 kW (1200,0 CV)|882.60;250.07;Acero|Metal;;1976-10-23;4E5;1975-01-01;1998-12-04;
